year,hour,temp
1957,00,-0559
1957,03,-0553
1957,06,-0603
1957,09,-0603
1957,12,-0608
1957,15,-0597
1957,18,-0597
1957,21,-0559
1958,00,-0631
1958,01,-0642
1958,02,-0631
1958,03,-0625
1958,04,-0625
1958,05,-0614
1958,06,-0614
1958,07,-0603
1958,08,-0597
1958,09,-0586
1958,10,-0620
1958,11,-0608
1958,12,-0614
1958,13,-0614
1958,14,-0608
1958,15,-0608
1958,16,-0608
1958,17,-0614
1958,18,-0614
1958,19,-0631
1958,20,-0620
1958,21,-0620
1958,22,-0631
1958,23,-0642
1959,00,-0608
1959,01,-0614
1959,02,-0625
1959,03,-0625
1959,04,-0625
1959,05,-0631
1959,06,-0631
1959,07,-0631
1959,08,-0636
1959,09,-0636
1959,10,-0631
1959,11,-0614
1959,12,-0603
1959,13,-0603
1959,14,-0592
1959,15,-0586
1959,16,-0586
1959,17,-0586
1959,18,-0581
1959,19,-0575
1959,20,-0570
1959,21,-0564
1959,22,-0564
1959,23,-0564
1960,00,-0670
1960,01,-0670
1960,02,-0664
1960,03,-0664
1960,04,-0647
1960,05,-0647
1960,06,-0642
1960,07,-0631
1960,08,-0620
1960,09,-0614
1960,10,-0597
1960,11,-0564
1960,12,-0564
1960,13,-0520
1960,14,-0492
1960,15,-0492
1960,16,-0486
1960,17,-0486
1960,18,-0486
1960,19,-0492
1960,20,-0497
1960,21,-0497
1960,22,-0503
1960,23,-0509
1961,00,-0625
1961,03,-0614
1961,06,-0586
1961,09,-0542
1961,12,-0514
1961,15,-0536
1961,18,-0559
1961,21,-0575
1962,00,-0586
1962,03,-0564
1962,06,-0520
1962,09,-0486
1962,12,-0525
1962,15,-0536
1962,18,-0575
1962,21,-0581
1963,00,-0442
1963,03,-0475
1963,06,-0475
1963,09,-0475
1963,12,-0481
1963,15,-0486
1963,18,-0497
1963,21,-0509
1964,00,-0556
1964,03,-0550
1964,06,-0544
1964,09,-0528
1964,12,-0533
1964,15,-0544
1964,18,-0556
1964,21,-0550
1965,00,-0589
1965,03,-0583
1965,06,-0594
1965,09,-0617
1965,12,-0639
1965,15,-0661
1965,18,-0706
1965,21,-0711
1966,00,-0617
1966,06,-0617
1966,12,-0589
1966,18,-0486
1967,00,-0678
1967,06,-0700
1967,12,-0694
1967,18,-0672
1968,00,-0550
1968,06,-0544
1968,12,-0572
1968,18,-0600
1969,00,-0606
1969,06,-0611
1969,12,-0611
1969,18,-0600
1970,00,-0633
1970,06,-0644
1970,12,-0656
1970,18,-0650
1971,00,-0686
1971,06,-0686
1971,12,-0686
1971,18,-0697
1972,00,-0520
1972,06,-0514
1972,12,-0492
1972,18,-0514
1973,00,-0514
1973,01,-0520
1973,02,-0520
1973,03,-0509
1973,04,-0503
1973,05,-0492
1973,06,-0492
1973,07,-0497
1973,08,-0497
1973,09,-0514
1973,10,-0525
1973,11,-0531
1973,12,-0542
1973,13,-0536
1973,14,-0536
1973,15,-0536
1973,16,-0542
1973,17,-0542
1973,18,-0553
1973,19,-0547
1973,20,-0553
1973,21,-0542
1973,22,-0553
1973,23,-0547
1974,00,-0514
1974,06,-0403
1974,12,-0497
1974,18,-0553
1975,00,-0664
1975,06,-0675
1975,12,-0719
1975,18,-0725
1976,00,-0547
1976,06,-0570
1976,12,-0559
1976,18,-0547
1977,00,-0688
1977,06,-0710
1977,12,-0721
1977,18,-0721
1978,00,-0728
1978,06,-0728
1978,12,-0689
1978,18,-0678
1979,00,-0650
1979,06,-0611
1979,12,-0594
1979,18,-0572
1980,00,-0617
1980,06,-0633
1980,12,-0672
1980,18,-0678
1981,00,-0490
1981,06,-0490
1981,12,-0520
1981,18,-0550
1982,00,-0644
1982,06,-0639
1982,12,-0639
1982,18,-0650
1983,00,-0667
1983,06,-0689
1983,12,-0683
1983,18,-0700
1984,00,-0511
1984,03,-0522
1984,06,-0544
1984,09,-0572
1984,12,-0583
1984,15,-0588
1984,18,-0594
1984,21,-0610
1985,00,-0622
1985,03,-0622
1985,06,-0627
1985,09,-0638
1985,12,-0660
1985,15,-0655
1985,18,-0644
1985,21,-0655
1986,00,-0555
1986,03,-0594
1986,06,-0622
1986,09,-0599
1986,12,-0594
1986,15,-0599
1986,18,-0594
1986,21,-0561
1987,00,-0552
1987,06,-0549
1987,12,-0542
1987,18,-0561
1988,00,-0540
1988,06,-0552
1988,12,-0558
1988,18,-0570
1988,20,-0493
1991,00,-0582
1992,00,-0493
1992,06,-0487
1992,12,-0481
1992,18,-0486
1993,06,-0709
1993,18,-0725
1994,00,-0462
1994,12,-0510
1995,00,-0640
1995,06,-0568
1995,12,-0560
1996,00,-0477
1996,06,-0538
1996,12,-0526
1998,00,-0558
1998,06,-0539
1998,12,-0507
1999,00,-0617
1999,06,-0632
1999,12,-0666
1999,18,-0656
2006,00,-0420
2006,06,-0457
2006,12,-0470
2006,18,-0550
2007,00,-0707
2007,06,-0622
2007,12,-0577
2007,18,-0592
2008,06,-0691
2008,12,-0582
2008,18,-0525
2009,00,-0675
2009,05,-0680
2009,06,-0680
2009,11,-0640
2009,12,-0636
2009,18,-0638
2010,00,-0418
2010,06,-0419
2010,12,-0422
2010,18,-0459
2011,00,-0654
2011,06,-0665
2011,12,-0662
2011,18,-0655
2012,00,-0672
2012,06,-0683
2012,12,-0713
2012,18,-0716
2014,06,-0678
2014,12,-0689
2015,00,-0666
2015,06,-0698
2015,12,-0703
2015,18,-0691
2016,00,-0457
2016,06,-0432
2016,12,-0427
2016,18,-0418
2017,00,-0739
2017,06,-0752
2017,12,-0697
2017,18,-0593
2018,06,-0533
2018,12,-0484
2018,18,-0498
2019,00,-0649
2019,06,-0692
2019,12,-0682
2019,18,-0683
