year,hour,temp
1957,00,-0575
1957,01,-0586
1957,02,-0581
1957,03,-0581
1957,04,-0586
1957,05,-0586
1957,06,-0575
1957,07,-0583
1957,08,-0570
1957,09,-0581
1957,10,-0581
1957,11,-0586
1957,12,-0581
1957,13,-0592
1957,14,-0586
1957,15,-0581
1957,16,-0559
1957,17,-0553
1957,18,-0553
1957,19,-0547
1957,20,-0542
1957,21,-0536
1957,22,-0520
1957,23,-0514
1958,00,-0509
1958,01,-0497
1958,02,-0492
1958,03,-0486
1958,04,-0503
1958,05,-0503
1958,06,-0514
1958,07,-0520
1958,08,-0520
1958,09,-0503
1958,10,-0509
1958,11,-0497
1958,12,-0492
1958,13,-0509
1958,14,-0497
1958,15,-0509
1958,16,-0514
1958,17,-0514
1958,18,-0520
1958,19,-0509
1958,20,-0509
1958,21,-0503
1958,22,-0497
1958,23,-0492
1959,00,-0531
1959,01,-0525
1959,02,-0531
1959,03,-0536
1959,04,-0536
1959,05,-0542
1959,06,-0531
1959,07,-0542
1959,08,-0536
1959,09,-0525
1959,10,-0514
1959,11,-0514
1959,12,-0514
1959,13,-0509
1959,14,-0503
1959,15,-0497
1959,16,-0492
1959,17,-0497
1959,18,-0503
1959,19,-0497
1959,20,-0497
1959,21,-0503
1959,22,-0503
1959,23,-0503
1960,00,-0622
1960,01,-0622
1960,02,-0628
1960,03,-0628
1960,04,-0628
1960,05,-0633
1960,06,-0633
1960,07,-0639
1960,08,-0644
1960,09,-0650
1960,10,-0644
1960,11,-0644
1960,12,-0650
1960,13,-0650
1960,14,-0650
1960,15,-0650
1960,16,-0656
1960,17,-0656
1960,18,-0650
1960,19,-0656
1960,20,-0650
1960,21,-0656
1960,22,-0650
1960,23,-0644
1961,00,-0514
1961,03,-0520
1961,06,-0525
1961,09,-0520
1961,12,-0525
1961,15,-0531
1961,18,-0531
1961,21,-0525
1962,00,-0525
1962,03,-0520
1962,06,-0520
1962,09,-0514
1962,12,-0520
1962,15,-0520
1962,18,-0514
1962,21,-0497
1963,00,-0550
1963,03,-0567
1963,06,-0567
1963,09,-0572
1963,12,-0578
1963,15,-0589
1963,18,-0589
1963,21,-0572
1964,00,-0628
1964,03,-0622
1964,06,-0606
1964,09,-0606
1964,12,-0600
1964,15,-0600
1964,18,-0606
1964,21,-0606
1965,00,-0600
1965,03,-0600
1965,06,-0611
1965,09,-0617
1965,12,-0611
1965,15,-0606
1965,18,-0567
1965,21,-0528
1966,00,-0578
1966,06,-0556
1966,12,-0550
1966,18,-0528
1967,00,-0583
1967,06,-0578
1967,12,-0572
1967,18,-0539
1968,00,-0544
1968,06,-0539
1968,12,-0539
1968,18,-0539
1969,00,-0420
1969,06,-0459
1969,12,-0448
1969,18,-0464
1970,00,-0464
1970,06,-0453
1970,12,-0464
1970,18,-0475
1971,00,-0581
1971,03,-0575
1971,06,-0586
1971,09,-0575
1971,12,-0575
1971,15,-0581
1971,18,-0586
1971,21,-0592
1972,00,-0481
1972,06,-0486
1972,12,-0470
1972,18,-0486
1973,00,-0525
1973,01,-0514
1973,02,-0509
1973,03,-0503
1973,04,-0503
1973,05,-0509
1973,06,-0514
1973,07,-0514
1973,08,-0509
1973,09,-0509
1973,10,-0509
1973,11,-0503
1973,12,-0503
1973,13,-0503
1973,14,-0497
1973,15,-0497
1973,16,-0509
1973,17,-0514
1973,18,-0464
1973,19,-0492
1973,20,-0486
1973,21,-0497
1973,22,-0492
1973,23,-0486
1974,00,-0586
1974,06,-0575
1974,12,-0559
1974,18,-0547
1975,00,-0409
1975,06,-0398
1975,12,-0398
1975,18,-0409
1976,00,-0547
1976,06,-0586
1976,12,-0614
1976,18,-0614
1977,00,-0616
1977,06,-0622
1977,12,-0616
1977,18,-0616
1978,00,-0522
1978,06,-0494
1978,12,-0478
1978,18,-0483
1979,00,-0550
1979,06,-0540
1979,12,-0520
1979,18,-0520
1980,00,-0520
1980,06,-0530
1980,12,-0540
1980,18,-0570
1981,00,-0567
1981,06,-0583
1981,12,-0556
1981,18,-0528
1982,00,-0433
1982,06,-0433
1982,12,-0433
1982,18,-0389
1983,00,-0467
1983,06,-0456
1983,12,-0478
1983,18,-0489
1984,00,-0533
1984,03,-0538
1984,06,-0511
1984,09,-0499
1984,12,-0483
1984,15,-0522
1984,18,-0527
1984,21,-0494
1985,00,-0633
1985,03,-0638
1985,06,-0638
1985,09,-0644
1985,12,-0655
1985,15,-0655
1985,18,-0655
1985,21,-0660
1986,00,-0544
1986,03,-0522
1986,06,-0505
1986,09,-0505
1986,12,-0499
1986,15,-0477
1986,18,-0450
1986,21,-0450
1988,04,-0330
1990,00,-0610
1990,06,-0595
1991,00,-0412
1991,06,-0393
1991,12,-0411
1991,18,-0427
1992,00,-0366
1992,06,-0372
1992,12,-0359
1993,00,-0380
1993,06,-0429
1993,12,-0414
1993,18,-0344
1994,06,-0508
1994,18,-0495
1995,00,-0546
1995,06,-0557
1995,12,-0543
1995,18,-0511
1996,00,-0589
1996,06,-0598
1996,12,-0604
1996,18,-0634
1997,00,-0455
1998,00,-0607
1998,06,-0605
1998,12,-0641
1999,00,-0570
1999,06,-0577
1999,12,-0576
2005,00,-0445
2005,06,-0411
2005,12,-0342
2005,18,-0290
2006,00,-0542
2006,06,-0572
2006,12,-0579
2006,18,-0600
2007,00,-0466
2007,06,-0475
2007,12,-0500
2007,18,-0480
2008,00,-0563
2008,06,-0563
2008,12,-0553
2008,18,-0545
2009,00,-0579
2009,06,-0577
2009,12,-0556
2009,18,-0548
2010,00,-0595
2010,06,-0594
2010,12,-0596
2010,18,-0580
2011,00,-0584
2011,06,-0584
2011,12,-0582
2011,18,-0588
2012,00,-0623
2012,06,-0625
2012,12,-0630
2012,18,-0615
2014,00,-0598
2014,06,-0606
2014,12,-0608
2014,18,-0611
2015,00,-0442
2015,06,-0439
2015,12,-0427
2015,18,-0419
2016,00,-0370
2016,06,-0441
2016,12,-0433
2016,13,-0420
2016,14,-0440
2016,15,-0450
2016,16,-0460
2016,17,-0460
2016,18,-0469
2016,19,-0480
2016,20,-0480
2016,21,-0470
2016,22,-0460
2016,23,-0460
2017,00,-0538
2017,06,-0546
2017,12,-0553
2017,18,-0533
2018,00,-0368
2018,06,-0372
2018,12,-0369
2018,18,-0368
2019,00,-0536
2019,06,-0558
2019,12,-0561
2019,18,-0545
