year,hour,temp
1957,00,-0553
1957,03,-0570
1957,06,-0553
1957,09,-0570
1957,12,-0581
1957,15,-0592
1957,18,-0597
1957,21,-0586
1958,00,-0564
1958,01,-0570
1958,02,-0570
1958,03,-0564
1958,12,-0481
1958,13,-0483
1958,14,-0489
1958,15,-0492
1958,16,-0481
1958,17,-0475
1958,18,-0470
1958,19,-0475
1958,20,-0481
1958,21,-0470
1958,22,-0464
1958,23,-0475
1959,00,-0586
1959,01,-0586
1959,02,-0592
1959,03,-0603
1959,04,-0603
1959,05,-0608
1959,06,-0614
1959,07,-0625
1959,08,-0631
1959,09,-0631
1959,10,-0631
1959,11,-0636
1959,12,-0631
1959,13,-0642
1959,14,-0642
1959,15,-0647
1959,16,-0642
1959,17,-0647
1959,18,-0647
1959,19,-0642
1959,20,-0642
1959,21,-0642
1959,22,-0642
1959,23,-0647
1960,00,-0592
1960,01,-0597
1960,02,-0597
1960,03,-0608
1960,04,-0620
1960,05,-0625
1960,06,-0620
1960,07,-0620
1960,08,-0625
1960,09,-0614
1960,10,-0625
1960,11,-0620
1960,12,-0614
1960,13,-0614
1960,14,-0608
1960,15,-0603
1960,16,-0597
1960,17,-0597
1960,18,-0592
1960,19,-0597
1960,20,-0597
1960,21,-0597
1960,22,-0597
1960,23,-0603
1961,00,-0581
1961,03,-0581
1961,06,-0581
1961,09,-0570
1961,12,-0559
1961,15,-0547
1961,18,-0570
1961,21,-0553
1962,00,-0642
1962,03,-0653
1962,06,-0675
1962,09,-0670
1962,12,-0681
1962,15,-0675
1962,18,-0686
1962,21,-0692
1963,00,-0642
1963,03,-0647
1963,06,-0647
1963,09,-0647
1963,12,-0647
1963,15,-0636
1963,18,-0614
1963,21,-0608
1964,00,-0539
1964,03,-0539
1964,06,-0533
1964,09,-0550
1964,12,-0556
1964,15,-0567
1964,18,-0561
1964,21,-0567
1965,00,-0572
1965,03,-0589
1965,06,-0589
1965,09,-0594
1965,12,-0606
1965,15,-0600
1965,18,-0606
1965,21,-0617
1966,00,-0459
1966,06,-0470
1966,12,-0544
1966,18,-0556
1967,00,-0550
1967,06,-0617
1967,12,-0583
1967,18,-0567
1968,00,-0509
1968,06,-0556
1968,12,-0572
1968,18,-0578
1969,00,-0594
1969,06,-0600
1969,12,-0589
1969,18,-0617
1970,00,-0503
1970,06,-0503
1970,12,-0539
1970,18,-0533
1971,00,-0514
1971,06,-0553
1971,12,-0608
1971,18,-0625
1972,00,-0570
1972,06,-0647
1972,12,-0675
1972,18,-0636
1973,00,-0592
1973,01,-0597
1973,02,-0586
1973,03,-0597
1973,04,-0597
1973,05,-0603
1973,06,-0603
1973,07,-0597
1973,08,-0608
1973,09,-0620
1973,10,-0631
1973,11,-0631
1973,12,-0636
1973,13,-0620
1973,14,-0631
1973,15,-0636
1973,16,-0631
1973,17,-0631
1973,18,-0631
1973,19,-0642
1973,20,-0636
1973,21,-0647
1973,22,-0636
1973,23,-0636
1974,00,-0614
1974,06,-0564
1974,12,-0459
1974,18,-0431
1975,00,-0547
1975,06,-0586
1975,12,-0575
1975,18,-0542
1976,00,-0658
1976,06,-0681
1976,12,-0686
1976,18,-0670
1977,00,-0620
1977,06,-0597
1977,12,-0603
1977,18,-0564
1978,00,-0506
1978,06,-0500
1978,12,-0500
1978,18,-0494
1979,00,-0380
1979,06,-0350
1979,12,-0372
1979,18,-0361
1980,00,-0610
1980,06,-0600
1980,12,-0590
1980,18,-0600
1981,00,-0610
1981,06,-0600
1981,12,-0600
1981,18,-0580
1982,00,-0633
1982,06,-0539
1982,12,-0494
1982,18,-0494
1983,00,-0628
1983,06,-0633
1983,12,-0628
1983,18,-0639
1984,00,-0610
1984,03,-0610
1984,06,-0599
1984,09,-0599
1984,12,-0605
1984,15,-0605
1984,18,-0610
1984,21,-0622
1985,00,-0583
1985,03,-0588
1985,06,-0583
1985,09,-0572
1985,12,-0555
1985,15,-0533
1985,18,-0533
1985,21,-0549
1986,00,-0644
1986,03,-0638
1986,06,-0633
1986,09,-0633
1986,12,-0638
1986,15,-0638
1986,18,-0633
1986,21,-0633
1987,00,-0445
1992,00,-0573
1992,12,-0600
1992,18,-0590
1993,00,-0498
1993,06,-0469
1993,18,-0526
1994,00,-0617
1994,12,-0556
1994,18,-0528
1995,06,-0571
1996,00,-0631
1996,06,-0642
1996,12,-0645
1998,00,-0536
1998,06,-0536
1998,12,-0526
1998,18,-0494
1998,23,-0526
1999,00,-0668
1999,06,-0659
1999,12,-0596
1999,18,-0567
2005,00,-0505
2005,06,-0505
2005,12,-0518
2005,18,-0534
2006,00,-0460
2006,06,-0510
2006,12,-0550
2006,18,-0580
2007,00,-0631
2007,06,-0620
2007,12,-0636
2007,18,-0637
2008,00,-0597
2008,06,-0619
2008,12,-0633
2008,18,-0630
2009,00,-0525
2009,06,-0508
2009,12,-0506
2009,18,-0529
2010,00,-0482
2010,06,-0493
2010,12,-0532
2010,18,-0534
2011,00,-0557
2011,06,-0511
2011,12,-0534
2011,18,-0526
2012,00,-0597
2012,06,-0607
2012,12,-0628
2012,18,-0649
2014,00,-0603
2014,06,-0637
2014,12,-0634
2014,18,-0613
2015,00,-0603
2015,06,-0605
2015,12,-0610
2015,18,-0629
2016,00,-0585
2016,06,-0610
2016,12,-0617
2016,18,-0609
2017,00,-0629
2017,06,-0644
2017,12,-0644
2017,18,-0585
2018,00,-0581
2018,06,-0546
2018,12,-0552
2018,18,-0511
2019,00,-0590
2019,06,-0603
2019,12,-0611
2019,18,-0613
