year,hour,temp
1957,00,-0553
1957,01,-0559
1957,02,-0559
1957,03,-0564
1957,04,-0564
1957,05,-0564
1957,06,-0564
1957,07,-0564
1957,08,-0564
1957,09,-0559
1957,10,-0559
1957,11,-0564
1957,12,-0570
1957,13,-0559
1957,14,-0559
1957,15,-0559
1957,16,-0559
1957,17,-0559
1957,18,-0559
1957,19,-0559
1957,20,-0553
1957,21,-0553
1957,22,-0547
1957,23,-0553
1958,00,-0575
1958,01,-0570
1958,02,-0559
1958,03,-0536
1958,04,-0531
1958,05,-0536
1958,06,-0564
1958,07,-0564
1958,08,-0553
1958,09,-0542
1958,10,-0564
1958,11,-0553
1958,12,-0525
1958,13,-0542
1958,14,-0553
1958,15,-0553
1958,16,-0553
1958,17,-0520
1958,18,-0536
1958,19,-0514
1958,20,-0525
1958,21,-0542
1958,22,-0553
1958,23,-0553
1959,00,-0536
1959,01,-0531
1959,02,-0536
1959,03,-0531
1959,04,-0542
1959,05,-0547
1959,06,-0531
1959,07,-0542
1959,08,-0542
1959,09,-0547
1959,10,-0542
1959,11,-0531
1959,12,-0520
1959,13,-0525
1959,14,-0553
1959,15,-0547
1959,16,-0553
1959,17,-0547
1959,18,-0547
1959,19,-0536
1959,20,-0536
1959,21,-0542
1959,22,-0547
1959,23,-0547
1960,00,-0528
1960,01,-0522
1960,02,-0533
1960,03,-0528
1960,04,-0522
1960,05,-0517
1960,06,-0517
1960,07,-0511
1960,08,-0511
1960,09,-0506
1960,10,-0500
1960,11,-0500
1960,12,-0494
1960,13,-0494
1960,14,-0494
1960,15,-0500
1960,16,-0500
1960,17,-0494
1960,18,-0494
1960,19,-0500
1960,20,-0500
1960,21,-0494
1960,22,-0494
1960,23,-0489
1961,00,-0409
1961,03,-0448
1961,06,-0436
1961,09,-0442
1961,12,-0453
1961,15,-0436
1961,18,-0436
1961,21,-0442
1962,00,-0464
1962,03,-0470
1962,06,-0442
1962,09,-0442
1962,12,-0442
1962,15,-0464
1962,18,-0470
1962,21,-0481
1963,00,-0414
1963,03,-0420
1963,06,-0409
1963,09,-0398
1963,12,-0403
1963,15,-0420
1963,18,-0442
1963,21,-0475
1964,00,-0544
1964,03,-0544
1964,06,-0550
1964,09,-0539
1964,12,-0539
1964,15,-0533
1964,18,-0556
1964,21,-0522
1965,00,-0606
1965,03,-0583
1965,06,-0583
1965,09,-0589
1965,12,-0600
1965,15,-0600
1965,18,-0594
1965,21,-0594
1966,00,-0475
1966,06,-0503
1966,12,-0492
1966,18,-0509
1967,00,-0594
1967,06,-0589
1967,12,-0594
1967,18,-0572
1968,00,-0370
1968,06,-0348
1968,12,-0348
1968,18,-0398
1969,00,-0583
1969,06,-0594
1969,12,-0544
1969,18,-0539
1970,00,-0509
1970,06,-0475
1970,12,-0431
1970,18,-0392
1971,00,-0539
1971,03,-0536
1971,06,-0520
1971,09,-0503
1971,12,-0497
1971,15,-0481
1971,18,-0470
1971,21,-0459
1972,00,-0597
1972,06,-0586
1972,12,-0553
1972,18,-0559
1973,00,-0453
1973,01,-0448
1973,02,-0442
1973,03,-0448
