year,hour,temp
1957,00,-0536
1957,01,-0547
1957,02,-0570
1957,03,-0564
1957,04,-0553
1957,05,-0536
1957,06,-0542
1957,07,-0536
1957,08,-0544
1957,09,-0547
1957,10,-0547
1957,11,-0575
1957,12,-0581
1957,13,-0553
1957,14,-0553
1957,15,-0559
1957,16,-0586
1957,17,-0559
1957,18,-0564
1957,19,-0575
1957,20,-0586
1957,21,-0592
1957,22,-0586
1957,23,-0592
1958,00,-0708
1958,01,-0714
1958,02,-0703
1958,03,-0692
1958,04,-0686
1958,05,-0686
1958,06,-0681
1958,07,-0675
1958,08,-0675
1958,09,-0714
1958,10,-0647
1958,11,-0636
1958,12,-0625
1958,13,-0620
1958,14,-0614
1958,15,-0614
1958,16,-0625
1958,17,-0636
1958,18,-0636
1958,19,-0647
1958,20,-0647
1958,21,-0670
1958,22,-0681
1958,23,-0658
1959,00,-0597
1959,01,-0597
1959,02,-0592
1959,03,-0592
1959,04,-0592
1959,05,-0586
1959,06,-0586
1959,07,-0586
1959,08,-0586
1959,09,-0581
1959,10,-0586
1959,11,-0592
1959,12,-0586
1959,13,-0592
1959,14,-0575
1959,15,-0570
1959,16,-0575
1959,17,-0581
1959,18,-0586
1959,19,-0592
1959,20,-0592
1959,21,-0586
1959,22,-0581
1959,23,-0592
1960,00,-0550
1960,01,-0550
1960,02,-0550
1960,03,-0550
1960,04,-0561
1960,05,-0561
1960,06,-0567
1960,07,-0572
1960,08,-0578
1960,09,-0578
1960,10,-0583
1960,11,-0589
1960,12,-0594
1960,13,-0572
1960,14,-0594
1960,15,-0600
1960,16,-0606
1960,17,-0606
1960,18,-0611
1960,19,-0611
1960,20,-0611
1960,21,-0617
1960,22,-0617
1960,23,-0628
1961,00,-0686
1961,03,-0681
1961,06,-0658
1961,09,-0658
1961,12,-0658
1961,15,-0647
1961,18,-0636
1961,21,-0653
1962,00,-0453
1962,03,-0459
1962,06,-0442
1962,09,-0459
1962,12,-0475
1962,15,-0475
1962,18,-0470
1962,21,-0475
1963,00,-0628
1963,03,-0644
1963,06,-0606
1963,09,-0617
1963,12,-0617
1963,15,-0622
1963,18,-0639
1963,21,-0628
1964,00,-0667
1964,03,-0672
1964,06,-0678
1964,09,-0678
1964,12,-0628
1964,15,-0667
1964,18,-0667
1964,21,-0644
1965,00,-0617
1965,03,-0628
1965,06,-0622
1965,09,-0639
1965,12,-0639
1965,15,-0633
1965,18,-0622
1965,21,-0622
1966,00,-0561
1966,06,-0589
1966,12,-0567
1966,18,-0578
1967,00,-0509
1967,06,-0539
1967,12,-0528
1967,18,-0539
1968,00,-0722
1968,06,-0722
1968,12,-0728
1968,18,-0717
1969,00,-0514
1969,06,-0539
1969,12,-0539
1969,18,-0561
1970,00,-0539
1970,06,-0544
1970,12,-0486
1970,18,-0453
1971,00,-0564
1971,06,-0620
1971,12,-0653
1971,18,-0664
1972,00,-0692
1972,06,-0708
1972,12,-0719
1972,18,-0719
1973,00,-0497
1973,01,-0503
1973,02,-0514
1973,03,-0520
1973,04,-0525
1973,05,-0514
1973,06,-0514
1973,07,-0536
1973,08,-0536
1973,09,-0520
1973,10,-0520
1973,11,-0525
1973,12,-0525
1973,13,-0531
1973,14,-0531
1973,15,-0525
1973,16,-0520
1973,17,-0542
1973,18,-0547
1973,19,-0559
1973,20,-0564
1973,21,-0553
1973,22,-0542
1973,23,-0531
1974,00,-0708
1974,06,-0719
1974,12,-0708
1974,18,-0719
1975,00,-0581
1975,06,-0575
1975,12,-0586
1975,18,-0603
1976,00,-0459
1976,06,-0459
1976,12,-0448
1977,00,-0721
1977,06,-0705
1977,12,-0660
1977,18,-0638
1978,00,-0617
1978,06,-0589
1978,12,-0550
1978,18,-0578
1979,00,-0500
1979,06,-0467
1979,12,-0456
1979,18,-0439
1980,00,-0630
1980,06,-0633
1980,12,-0580
1980,18,-0510
1981,00,-0630
1981,06,-0583
1981,12,-0511
1981,18,-0522
1982,00,-0500
1982,06,-0494
1982,12,-0522
1982,18,-0522
1983,00,-0617
1983,06,-0606
1983,12,-0611
1983,18,-0628
1984,00,-0694
1984,03,-0699
1984,06,-0705
1984,09,-0710
1984,12,-0716
1984,15,-0727
1984,18,-0699
1984,21,-0627
1985,00,-0716
1985,03,-0710
1985,06,-0716
1985,09,-0716
1985,12,-0716
1985,15,-0721
1985,18,-0733
1985,21,-0721
1986,00,-0599
1986,03,-0572
1986,06,-0555
1986,09,-0538
1986,12,-0511
1986,15,-0516
1986,18,-0527
1986,21,-0588
1988,00,-0401
1988,06,-0573
1988,12,-0529
1988,18,-0512
1990,00,-0598
1990,06,-0546
1990,12,-0483
1990,18,-0456
1993,00,-0730
1993,18,-0665
1993,21,-0715
1994,00,-0494
1994,06,-0470
1994,12,-0424
1995,00,-0757
1995,06,-0762
1995,12,-0708
1995,18,-0586
1996,00,-0592
1997,12,-0607
1998,06,-0632
1998,12,-0668
1999,00,-0658
1999,06,-0638
1999,12,-0637
1999,18,-0637
2005,00,-0554
2005,06,-0560
2005,12,-0508
2005,18,-0542
2006,00,-0620
2006,06,-0640
2006,12,-0650
2006,18,-0680
2007,00,-0509
2007,06,-0507
2007,12,-0528
2007,18,-0567
2008,00,-0433
2008,06,-0438
2008,12,-0450
2008,18,-0495
2009,00,-0447
2009,06,-0440
2009,12,-0466
2009,18,-0480
2010,00,-0475
2010,06,-0492
2010,12,-0515
2010,18,-0547
2011,00,-0678
2011,06,-0638
2011,12,-0605
2011,18,-0620
2012,00,-0625
2012,06,-0622
2012,12,-0622
2012,18,-0616
