year,hour,temp
1957,00,-0381
1957,03,-0392
1957,06,-0381
1957,09,-0364
1957,12,-0331
1957,15,-0331
1957,18,-0325
1957,21,-0320
1958,00,-0564
1958,01,-0581
1958,02,-0570
1958,03,-0586
1958,04,-0586
1958,05,-0592
1958,06,-0592
1958,07,-0597
1958,08,-0603
1958,09,-0597
1958,10,-0603
1958,11,-0597
1958,12,-0603
1958,13,-0608
1958,14,-0608
1958,15,-0608
1958,16,-0608
1958,17,-0608
1958,18,-0608
1958,19,-0614
1958,20,-0608
1958,21,-0614
1958,22,-0625
1958,23,-0625
1959,00,-0431
1959,01,-0431
1959,02,-0448
1959,03,-0464
1959,04,-0464
1959,05,-0481
1959,06,-0503
1959,07,-0503
1959,08,-0509
1959,09,-0520
1959,10,-0525
1959,11,-0536
1959,12,-0536
1959,13,-0547
1959,14,-0553
1959,15,-0559
1959,16,-0570
1959,17,-0570
1959,18,-0575
1959,19,-0581
1959,20,-0581
1959,21,-0581
1959,22,-0586
1959,23,-0586
1960,00,-0514
1960,01,-0531
1960,02,-0525
1960,03,-0503
1960,04,-0497
1960,05,-0492
1960,06,-0486
1960,07,-0492
1960,08,-0497
1960,09,-0497
1960,10,-0497
1960,11,-0509
1960,12,-0509
1960,13,-0509
1960,14,-0509
1960,15,-0514
1960,16,-0514
1960,17,-0509
1960,18,-0520
1960,19,-0520
1960,20,-0525
1960,21,-0531
1960,22,-0531
1960,23,-0531
1961,00,-0603
1961,03,-0603
1961,06,-0620
1961,09,-0608
1961,12,-0620
1961,15,-0603
1961,18,-0614
1961,21,-0603
1962,00,-0514
1962,03,-0514
1962,06,-0514
1962,09,-0503
1962,12,-0509
1962,15,-0525
1962,18,-0542
1962,21,-0559
1963,00,-0608
1963,03,-0642
1963,06,-0642
1963,09,-0642
1963,12,-0647
1963,15,-0653
1963,18,-0647
1963,21,-0658
1964,00,-0622
1964,03,-0611
1964,06,-0600
1964,09,-0583
1964,12,-0589
1964,15,-0583
1964,18,-0567
1964,21,-0539
1965,00,-0606
1965,03,-0606
1965,06,-0600
1965,09,-0611
1965,12,-0611
1965,15,-0617
1965,18,-0617
1965,21,-0617
1966,00,-0600
1966,06,-0600
1966,12,-0594
1966,18,-0606
1967,00,-0561
1967,06,-0600
1967,12,-0617
1967,18,-0667
1968,00,-0528
1968,06,-0533
1968,12,-0522
1968,18,-0528
1969,00,-0589
1969,06,-0556
1969,12,-0533
1969,18,-0572
1970,00,-0589
1970,06,-0628
1970,12,-0639
1970,18,-0639
1971,00,-0420
1971,06,-0425
1971,12,-0448
1971,18,-0475
1972,00,-0670
1972,06,-0681
1972,12,-0675
1972,18,-0675
1973,00,-0542
1973,01,-0542
1973,02,-0542
1973,03,-0536
1973,04,-0536
1973,05,-0536
1973,06,-0531
1973,07,-0536
1973,08,-0525
1973,09,-0525
1973,10,-0514
1973,11,-0520
1973,12,-0509
1973,13,-0503
1973,14,-0486
1973,15,-0497
1973,16,-0503
1973,17,-0503
1973,18,-0509
1973,19,-0503
1973,20,-0503
1973,21,-0497
1973,22,-0509
1973,23,-0509
1974,00,-0586
1974,06,-0542
1974,12,-0553
1974,18,-0542
1975,00,-0581
1975,06,-0614
1975,12,-0636
1975,18,-0620
1976,00,-0475
1976,06,-0475
1976,12,-0475
1976,18,-0509
1977,00,-0503
1977,06,-0503
1977,12,-0527
1977,18,-0549
1978,00,-0567
1978,06,-0550
1978,12,-0522
1978,18,-0539
1979,00,-0600
1979,06,-0590
1979,12,-0550
1979,18,-0540
1980,00,-0560
1980,06,-0556
1980,12,-0506
1980,18,-0511
1981,00,-0640
1981,06,-0640
1981,12,-0650
1981,18,-0620
1982,00,-0672
1982,06,-0678
1982,12,-0672
1982,18,-0678
1983,00,-0656
1983,06,-0661
1983,12,-0661
1983,18,-0661
1984,00,-0638
1984,03,-0672
1984,06,-0666
1984,09,-0655
1984,12,-0655
1984,15,-0649
1984,18,-0633
1984,21,-0622
1985,00,-0605
1985,03,-0594
1985,06,-0588
1985,09,-0577
1985,12,-0583
1985,15,-0594
1985,18,-0588
1985,21,-0594
1986,00,-0516
1986,03,-0511
1986,06,-0499
1986,09,-0505
1986,12,-0488
1986,15,-0472
1986,18,-0466
1986,21,-0483
1988,00,-0607
1988,06,-0599
1988,12,-0566
1988,18,-0535
1992,00,-0412
1992,06,-0406
1992,12,-0403
1992,18,-0390
1993,00,-0516
1993,06,-0495
1995,00,-0564
1995,06,-0569
1995,12,-0625
1995,18,-0630
1996,00,-0584
1997,00,-0604
1997,12,-0512
1998,06,-0536
1998,12,-0539
1999,00,-0570
1999,06,-0609
1999,12,-0649
2005,00,-0455
2005,06,-0468
2005,12,-0476
2005,18,-0499
2006,06,-0460
2006,12,-0480
2006,18,-0550
2007,00,-0633
2007,06,-0621
2007,12,-0653
2007,18,-0657
2008,00,-0536
2008,06,-0532
2008,12,-0473
2008,18,-0506
2009,00,-0624
2009,06,-0597
2009,12,-0610
2009,18,-0609
2010,00,-0575
2010,06,-0563
2010,12,-0556
2010,18,-0549
2011,00,-0629
2011,06,-0601
2011,12,-0556
2011,18,-0534
2012,00,-0672
2012,06,-0682
2012,12,-0676
2012,18,-0655
2014,00,-0558
2014,06,-0533
2014,12,-0516
2014,18,-0530
2015,00,-0491
2015,06,-0463
2015,12,-0482
2015,18,-0512
2016,00,-0478
2016,06,-0470
2016,12,-0482
2016,18,-0494
2017,00,-0568
2017,06,-0532
2017,12,-0547
2017,18,-0567
2018,00,-0561
2018,06,-0522
2018,12,-0564
2018,18,-0597
2019,00,-0649
2019,06,-0625
2019,12,-0637
2019,18,-0535
2020,00,-0577
2020,06,-0580
2020,12,-0582
2020,18,-0607
2021,00,-0571
2021,06,-0593
2021,12,-0614
2021,18,-0632
2022,00,-0584
2022,06,-0603
2022,12,-0618
2022,18,-0629
