year,hour,temp
1957,00,-0248
1957,03,-0267
1957,06,-0270
1957,09,-0287
1957,12,-0303
1957,21,-0309
1958,00,-0259
1958,01,-0259
1958,02,-0259
1958,03,-0264
1958,04,-0264
1958,05,-0264
1958,06,-0264
1958,07,-0264
1958,08,-0270
1958,09,-0264
1958,10,-0264
1958,11,-0264
1958,12,-0264
1958,13,-0270
1958,14,-0270
1958,15,-0270
1958,16,-0270
1958,17,-0275
1958,18,-0275
1958,19,-0281
1958,20,-0281
1958,21,-0281
1958,22,-0281
1958,23,-0287
1959,00,-0275
1959,01,-0275
1959,02,-0281
1959,03,-0281
1959,04,-0287
1959,05,-0281
1959,06,-0287
1959,07,-0292
1959,08,-0292
1959,09,-0292
1959,10,-0292
1959,11,-0298
1959,12,-0298
1959,13,-0298
1959,14,-0298
1959,15,-0298
1959,16,-0298
1959,17,-0303
1959,18,-0303
1959,19,-0309
1959,20,-0309
1959,21,-0314
1959,22,-0309
1959,23,-0314
1960,00,-0337
1960,01,-0337
1960,02,-0337
1960,03,-0342
1960,04,-0342
1960,05,-0342
1960,06,-0342
1960,07,-0342
1960,08,-0342
1960,09,-0342
1960,10,-0342
1960,11,-0337
1960,12,-0337
1960,13,-0342
1960,14,-0342
1960,15,-0342
1960,16,-0342
1960,17,-0348
1960,18,-0348
1960,19,-0348
1960,20,-0342
1960,21,-0348
1960,22,-0348
1960,23,-0342
1961,00,-0328
1961,01,-0328
1961,02,-0328
1961,03,-0328
1961,04,-0328
1961,05,-0328
1961,06,-0328
1961,07,-0328
1961,08,-0328
1961,09,-0328
1961,10,-0328
1961,11,-0328
1961,12,-0333
1961,13,-0333
1961,14,-0328
1961,15,-0328
1961,16,-0333
1961,17,-0333
1961,18,-0333
1961,19,-0333
1961,20,-0328
1961,21,-0328
1961,22,-0328
1961,23,-0328
1962,00,-0303
1962,03,-0287
1962,06,-0309
1962,09,-0314
1962,12,-0325
1962,15,-0331
1962,18,-0325
1962,21,-0331
1963,00,-0303
1963,03,-0303
1963,06,-0303
