year,hour,temp
1973,00,+0155
1973,01,+0155
1973,10,+0244
1973,11,+0150
1973,12,+0150
1973,13,+0155
1973,14,+0155
1973,15,+0177
1973,16,+0183
1973,17,+0200
1973,18,+0227
1973,19,+0227
1973,21,+0244
1974,00,+0189
1974,01,+0183
1974,11,+0156
1974,12,+0161
1974,13,+0172
1974,14,+0183
1974,16,+0228
1974,17,+0233
1974,19,+0217
1974,20,+0217
1974,22,+0211
1974,23,+0211
1982,00,+0239
1982,01,+0200
1982,02,+0194
1982,03,+0172
1982,10,+0128
1982,11,+0156
1982,12,+0189
1982,13,+0206
1982,14,+0217
1982,15,+0233
1982,16,+0239
1982,17,+0256
1982,18,+0267
1982,19,+0272
1982,20,+0278
1982,21,+0228
1982,22,+0189
1982,23,+0172
1983,00,+0233
1983,02,+0206
1983,10,+0167
1983,11,+0172
1983,12,+0183
1983,13,+0206
1983,14,+0222
1983,15,+0239
1983,16,+0244
1983,17,+0256
1983,18,+0267
1983,19,+0267
1983,20,+0272
1983,21,+0272
1983,23,+0267
1984,01,+0200
1984,02,+0194
1984,10,+0194
1984,11,+0194
1984,12,+0211
1984,13,+0206
1984,14,+0217
1984,15,+0222
1984,16,+0233
1984,17,+0244
1984,19,+0256
1984,20,+0261
1984,21,+0261
1984,22,+0261
1984,23,+0256
1985,00,+0194
1985,01,+0189
1985,10,+0117
1985,11,+0133
1985,12,+0144
1985,13,+0156
1985,14,+0161
1985,15,+0178
1985,16,+0183
1985,17,+0200
1985,18,+0206
1985,20,+0206
1985,21,+0200
1985,22,+0183
1985,23,+0178
1986,00,+0183
1986,01,+0161
1986,02,+0150
1986,10,+0072
1986,11,+0106
1986,12,+0144
1986,13,+0150
1986,14,+0161
1986,15,+0172
1986,16,+0167
1986,17,+0161
1986,18,+0167
1986,19,+0172
1986,20,+0167
1986,21,+0161
1986,22,+0156
1986,23,+0150
1987,00,+0278
1987,01,+0228
1987,02,+0200
1987,10,+0133
1987,11,+0150
1987,12,+0167
1987,13,+0233
1987,14,+0261
1987,15,+0272
1987,16,+0283
1987,17,+0289
1987,18,+0294
1987,20,+0322
1987,21,+0328
1987,23,+0317
1988,00,+0250
1988,01,+0211
1988,02,+0172
1988,10,+0111
1988,11,+0128
1988,12,+0167
1988,13,+0217
1988,14,+0239
1988,15,+0267
1988,16,+0272
1988,17,+0278
1988,19,+0300
1988,20,+0306
1988,21,+0311
1988,22,+0317
1988,23,+0311
1989,00,+0239
