year,hour,temp
1973,00,+0122
1973,01,+0116
1973,02,+0127
1973,10,+0072
1973,11,+0088
1973,12,+0083
1973,13,+0105
1973,14,+0116
1973,15,+0127
1973,16,+0144
1973,17,+0177
1973,18,+0188
1973,19,+0188
1973,20,+0194
1973,22,+0183
1973,23,+0172
1974,01,+0150
1974,02,+0144
1974,11,+0122
1974,12,+0128
1974,13,+0144
1974,14,+0144
1974,15,+0161
1974,16,+0178
1974,17,+0194
1974,18,+0183
1974,19,+0183
1974,20,+0183
1974,21,+0178
1974,23,+0144
1981,00,+0078
1981,01,+0039
1981,02,+0039
1981,10,-0005
1981,11,-0021
1981,12,-0010
1981,13,+0028
1981,14,+0044
1981,15,+0067
1981,17,+0089
1981,18,+0094
1981,19,+0117
1981,20,+0111
1981,21,+0117
1981,22,+0106
1982,00,+0083
1982,01,+0089
1982,10,+0094
1982,11,+0094
1982,12,+0094
1982,13,+0106
1982,14,+0117
1982,15,+0122
1982,16,+0133
1982,17,+0144
1982,18,+0150
1982,19,+0156
1982,20,+0150
1982,21,+0150
1982,22,+0144
1982,23,+0128
1983,00,+0128
1983,01,+0128
1983,02,+0122
1983,10,+0144
1983,11,+0150
1983,12,+0150
1983,13,+0156
1983,14,+0150
1983,15,+0139
1983,16,+0150
1983,17,+0144
1983,18,+0144
1983,19,+0144
1983,21,+0167
1983,22,+0167
1984,01,+0094
1984,02,+0089
1984,10,+0083
1984,11,+0083
1984,12,+0089
1984,13,+0083
1984,14,+0083
1984,15,+0094
1984,16,+0100
1984,17,+0111
1984,18,+0122
1984,19,+0128
1984,20,+0128
1984,22,+0117
1984,23,+0117
1985,00,+0067
1985,01,+0044
1985,02,+0028
1985,03,+0022
1985,04,+0011
1985,10,-0005
1985,11,-0005
1985,12,+0000
1985,13,+0017
1985,14,+0028
1985,15,+0083
1985,17,+0100
1985,18,+0117
1985,19,+0122
1985,20,+0133
1985,21,+0133
1985,22,+0122
1985,23,+0106
1986,00,+0094
1986,01,+0089
1986,02,+0083
1986,10,+0061
1986,11,+0067
1986,12,+0072
1986,13,+0094
1986,14,+0100
1986,15,+0122
1986,17,+0161
1986,18,+0172
1986,19,+0178
1986,21,+0172
1986,22,+0156
1986,23,+0144
