year,hour,temp
1973,00,+0122
1973,02,+0116
1973,10,+0138
1973,11,+0138
1973,12,+0138
1973,13,+0150
1973,15,+0144
1973,17,+0138
1973,18,+0138
1973,20,+0127
1973,22,+0127
1974,00,+0178
1974,11,+0111
1974,13,+0128
1974,14,+0133
1974,15,+0144
1974,16,+0156
1974,18,+0167
1974,21,+0172
1974,22,+0172
1974,23,+0167
1976,00,+0200
1976,01,+0194
1976,11,+0161
1976,12,+0161
1976,13,+0167
1976,14,+0167
1976,15,+0167
1976,16,+0183
1976,17,+0200
1976,19,+0194
1976,20,+0189
1976,21,+0189
1976,22,+0183
1976,23,+0167
1981,00,+0156
1981,01,+0144
1981,02,+0144
1981,10,+0117
1981,11,+0128
1981,13,+0133
1981,14,+0139
1981,15,+0150
1981,16,+0167
1981,17,+0178
1981,18,+0183
1981,19,+0189
1981,20,+0183
1981,21,+0183
1981,22,+0178
1981,23,+0161
1982,00,+0139
1982,01,+0139
1982,02,+0133
1982,10,+0139
1982,11,+0139
1982,12,+0144
1982,13,+0156
1982,14,+0178
1982,15,+0200
1982,16,+0211
1982,17,+0183
1982,18,+0183
1982,19,+0178
1982,20,+0172
1982,21,+0183
1982,22,+0172
1982,23,+0150
1983,00,+0133
1983,01,+0117
1983,02,+0117
1983,10,+0122
1983,11,+0117
1983,12,+0117
1983,13,+0128
1983,14,+0133
1983,15,+0150
1983,16,+0172
1983,17,+0178
1983,19,+0167
1983,20,+0161
1983,21,+0144
1983,22,+0139
1983,23,+0144
1984,00,+0078
1984,01,+0061
1984,02,+0067
1984,10,+0011
1984,11,+0006
1984,12,+0006
1984,13,+0022
1984,14,+0106
1984,15,+0117
1984,16,+0128
1984,18,+0144
1984,19,+0144
1984,20,+0156
1984,21,+0144
1984,23,+0139
1985,00,+0133
1985,02,+0089
1985,03,+0089
1985,10,+0056
1985,11,+0050
1985,12,+0067
1985,13,+0094
1985,14,+0133
1985,15,+0167
1985,16,+0183
1985,17,+0183
1985,18,+0200
1985,19,+0200
1985,20,+0211
1985,21,+0217
1985,22,+0211
1985,23,+0189
1986,00,+0111
1986,01,+0128
1986,02,+0128
1986,10,+0067
1986,11,+0067
1986,13,+0083
1986,14,+0089
1986,15,+0089
1986,16,+0089
1986,17,+0100
1986,18,+0094
1986,19,+0089
1986,20,+0094
1986,21,+0089
1986,23,+0083
1987,01,+0122
1987,02,+0111
1987,10,+0083
1987,11,+0078
1987,12,+0072
1987,14,+0139
1987,15,+0161
1987,16,+0194
1987,18,+0239
1987,19,+0250
1987,20,+0244
1987,21,+0239
