year,hour,temp
1946,00,-0009
1946,01,-0020
1946,02,-0009
1946,03,-0009
1946,04,+0008
1946,05,+0019
1946,06,+0024
1946,07,+0030
1946,08,+0041
1946,09,+0030
1946,10,+0024
1946,11,+0002
1946,12,-0009
1946,13,-0026
1946,14,-0042
1946,15,-0053
1946,16,-0065
1946,17,-0070
1946,18,-0059
1946,19,-0053
1946,20,-0059
1946,21,-0065
1946,22,-0065
1946,23,-0070
1947,00,-0142
1947,01,-0142
1947,02,-0137
1947,03,-0131
1947,04,-0115
1947,05,-0098
1947,06,-0092
1947,07,-0081
1947,08,-0098
1947,09,-0081
1947,10,-0098
1947,11,-0109
1947,12,-0098
1947,13,-0126
1947,14,-0131
1947,15,-0131
1947,16,-0120
1947,17,-0109
1947,18,-0126
1947,19,-0120
1947,20,-0126
1947,21,-0098
1947,22,-0109
1947,23,-0109
1957,06,+0000
1957,09,+0000
1957,12,-0022
1957,18,-0072
1957,21,-0078
1958,00,-0078
1958,03,+0000
1958,06,+0028
1958,09,+0011
1958,12,-0011
1958,15,-0028
1958,18,-0050
1958,21,-0072
1959,00,-0061
1959,03,+0028
1959,06,+0050
1959,09,+0039
1959,12,+0011
1959,15,-0039
1959,18,-0061
1960,00,-0078
1960,03,-0061
1960,06,-0050
1960,09,-0039
1960,12,-0072
1960,15,-0100
1960,18,-0061
1961,00,-0050
1961,03,+0050
1961,06,+0061
1961,09,+0061
1961,12,+0000
1961,15,-0022
1961,18,-0039
1961,21,-0039
1962,00,-0072
1962,03,-0022
1962,06,+0000
1962,09,-0011
1962,12,-0028
1962,15,-0028
1962,18,-0039
1962,21,-0039
1963,00,-0078
1963,03,-0039
1963,06,-0011
1963,09,-0011
1963,12,-0022
1963,15,-0028
1963,18,-0039
1963,21,-0039
1964,00,-0028
1964,03,-0011
1964,06,+0039
1964,09,+0028
1964,12,-0039
1964,15,-0039
1964,18,-0061
1964,21,-0072
1973,00,-0120
1973,03,-0020
1973,06,+0000
1973,09,-0020
1973,12,-0080
1973,15,-0050
1973,18,-0070
1973,21,-0070
1974,00,-0120
1974,03,-0050
1974,06,+0000
1974,09,-0020
1974,12,-0050
1974,15,-0080
1974,18,-0090
1975,00,-0090
1975,03,-0020
1975,06,+0010
1975,09,+0010
1975,12,-0030
1975,15,-0020
1975,18,-0040
1975,21,-0080
1976,00,-0110
1976,03,-0030
1976,06,-0010
1976,09,-0010
1976,12,-0060
1976,15,-0090
1976,18,-0100
1976,21,-0120
1977,00,-0060
1977,03,-0020
1977,06,-0030
1977,09,-0030
1977,12,-0040
1977,15,-0050
1977,18,-0080
1977,21,-0080
1978,00,-0080
1978,03,-0020
1978,06,+0040
1978,09,+0020
1978,12,+0000
1978,15,-0020
1978,18,-0040
1978,21,-0030
1979,00,-0060
1979,03,+0040
1979,06,+0110
1979,09,+0070
1979,12,+0010
1979,15,+0000
