year,hour,temp
1946,00,+0107
1946,01,+0130
1946,02,+0169
1946,03,+0185
1946,04,+0213
1946,05,+0213
1946,06,+0218
1946,07,+0207
1946,08,+0207
1946,09,+0202
1946,10,+0191
1946,11,+0185
1946,12,+0146
1946,13,+0135
1946,14,+0113
1946,15,+0113
1946,16,+0102
1946,17,+0096
1946,18,+0091
1946,19,+0085
1946,20,+0085
1946,21,+0080
1946,22,+0080
1946,23,+0080
1957,03,+0111
1957,06,+0150
1957,09,+0150
1957,12,+0089
1957,18,+0028
1957,21,+0000
1958,00,+0061
1958,03,+0139
1958,06,+0189
1958,09,+0189
1958,12,+0161
1958,15,+0122
1958,18,+0078
1958,21,+0061
1959,00,+0089
1959,03,+0139
1959,06,+0178
1959,09,+0178
1959,12,+0150
1959,15,+0122
1959,18,+0122
1959,21,+0100
1960,00,+0039
1960,03,+0111
1960,06,+0178
1960,09,+0189
1960,12,+0150
1960,15,+0111
1960,18,+0078
1960,21,+0039
1961,00,+0072
1961,03,+0122
1961,06,+0161
1961,09,+0178
1961,12,+0139
1961,15,+0122
1961,18,+0100
1961,21,+0089
1962,00,+0011
1962,03,+0050
1962,06,+0050
1962,09,+0011
1962,12,+0011
1962,15,+0000
1962,18,+0000
1962,21,+0000
1963,00,+0078
1963,03,+0139
1963,06,+0172
1963,09,+0150
1963,12,+0122
1963,15,+0100
1963,18,+0078
1963,21,+0061
1964,00,+0050
1964,03,+0078
1964,06,+0111
1964,09,+0111
1964,12,+0089
1964,15,+0072
1964,18,+0061
1964,21,+0061
1973,00,+0050
1973,03,+0120
1973,06,+0130
1973,09,+0140
1973,12,+0110
1973,15,+0090
1973,18,+0090
1973,21,+0100
1974,00,+0030
1974,03,+0130
1974,06,+0190
1974,09,+0200
1974,12,+0120
1974,15,+0110
1974,18,+0080
1974,21,+0040
1975,00,+0090
1975,03,+0090
1975,06,+0180
1975,09,+0170
1975,12,+0110
1975,15,+0080
1975,18,+0060
1975,21,+0010
1976,00,+0030
1976,03,+0050
1976,06,+0060
1976,09,+0070
1976,12,+0050
1976,15,+0040
1976,18,+0020
1976,21,+0020
1977,00,+0050
1977,03,+0110
1977,06,+0180
1977,09,+0230
1977,12,+0150
1977,15,+0080
1977,18,+0050
1977,21,+0040
1978,00,+0010
1978,03,+0100
1978,06,+0130
1978,09,+0140
1978,12,+0090
1978,15,+0050
1978,18,+0030
1978,21,+0000
1979,00,+0060
1979,03,+0090
1979,06,+0110
1979,09,+0100
1979,12,+0080
1979,15,+0060
1979,18,+0020
1979,21,-0010
1980,00,+0050
1980,03,+0110
1980,06,+0150
1980,09,+0160
1980,12,+0130
1980,15,+0090
1980,18,+0080
1980,21,+0070
1981,00,+0070
1981,03,+0130
1981,06,+0160
1981,09,+0180
1981,12,+0140
1981,15,+0120
1981,18,+0090
1981,21,+0070
1982,00,+0117
1982,03,+0143
1982,06,+0180
1982,09,+0195
1982,12,+0152
1982,15,+0133
1982,18,+0071
1982,21,+0057
1983,00,+0064
1983,03,+0110
1983,04,+0110
1983,05,+0120
1983,06,+0137
1983,07,+0140
1983,08,+0140
1983,09,+0141
1983,12,+0113
1983,15,+0092
1983,18,+0074
1983,21,+0059
1984,00,+0058
1984,03,+0084
1984,06,+0130
1984,09,+0140
1984,12,+0119
1984,15,+0103
1984,18,+0082
1984,21,+0056
1985,00,+0076
1985,03,+0096
1985,05,+0100
1985,06,+0104
1985,07,+0110
1985,08,+0100
1985,09,+0108
1985,10,+0100
1985,11,+0100
1985,12,+0093
1985,15,+0067
1985,18,+0060
1985,21,+0039
1986,00,+0101
1986,03,+0152
1986,06,+0181
1986,09,+0182
1986,12,+0153
1986,15,+0152
1986,18,+0139
1986,21,+0117
1987,00,+0030
1987,03,+0087
1987,06,+0109
1987,09,+0162
1987,12,+0105
1987,15,+0059
1987,17,+0031
1987,18,+0031
1987,21,+0031
1988,00,+0060
1988,01,+0090
1988,03,+0140
1988,04,+0170
1988,06,+0200
1988,07,+0210
1988,09,+0195
1988,10,+0150
1988,11,+0110
1988,12,+0093
1988,15,+0070
1988,18,+0060
1988,20,+0050
1988,21,+0050
1989,00,+0095
1989,01,+0130
1989,02,+0160
1989,03,+0165
1989,04,+0210
1989,05,+0220
1989,06,+0208
1989,07,+0240
1989,08,+0240
1989,09,+0225
1989,10,+0220
1989,11,+0190
1989,12,+0187
1989,13,+0160
1989,14,+0150
1989,15,+0153
1989,18,+0152
1989,20,+0090
1989,21,+0141
1989,22,+0100
1989,23,+0100
1990,00,+0098
1990,01,+0090
1990,02,+0100
1990,03,+0119
1990,04,+0120
1990,05,+0110
1990,06,+0079
1990,07,+0080
1990,08,+0060
1990,09,+0077
1990,10,+0050
1990,11,+0040
1990,12,+0067
1990,13,+0040
1990,15,+0058
1990,18,+0045
1990,21,+0031
1990,22,+0010
1990,23,+0030
1991,00,+0079
1991,01,+0110
1991,02,+0140
1991,03,+0167
1991,04,+0190
1991,05,+0200
1991,06,+0199
1991,07,+0210
1991,08,+0210
1991,09,+0199
1991,10,+0190
1991,11,+0170
1991,12,+0165
1991,13,+0150
1991,14,+0140
1991,15,+0143
1991,17,+0080
1991,18,+0105
1991,20,+0070
1991,21,+0080
1991,23,+0060
1992,00,+0124
1992,01,+0140
1992,02,+0160
1992,03,+0188
1992,04,+0200
1992,05,+0210
1992,06,+0234
1992,07,+0250
1992,08,+0250
1992,09,+0250
1992,10,+0230
1992,11,+0210
1992,12,+0215
1992,13,+0190
1992,14,+0180
1992,15,+0186
1992,16,+0130
1992,17,+0120
1992,18,+0152
1992,19,+0120
1992,20,+0110
1992,21,+0132
1992,22,+0090
1992,23,+0100
1993,00,+0129
1993,01,+0150
1993,02,+0160
1993,03,+0164
1993,04,+0180
1993,05,+0170
1993,06,+0167
1993,07,+0160
1993,08,+0160
1993,09,+0157
1993,10,+0150
1993,11,+0140
1993,12,+0124
1993,13,+0120
1993,14,+0110
1993,15,+0082
1993,16,+0070
1993,17,+0060
1993,18,+0053
1993,19,+0050
1993,20,+0050
1993,21,+0048
1993,22,+0050
1993,23,+0050
1994,00,+0149
1994,01,+0170
1994,02,+0200
1994,03,+0201
1994,04,+0220
1994,05,+0230
1994,06,+0231
1994,07,+0230
1994,08,+0220
1994,09,+0211
1994,10,+0190
1994,11,+0170
1994,12,+0166
1994,13,+0130
1994,14,+0120
1994,15,+0136
1994,16,+0100
1994,18,+0110
1994,20,+0090
1994,21,+0096
1994,22,+0090
1994,23,+0090
1995,00,+0054
1995,01,+0070
1995,02,+0080
1995,03,+0099
1995,04,+0110
1995,05,+0120
1995,06,+0139
1995,07,+0130
1995,08,+0140
1995,09,+0144
1995,10,+0130
1995,11,+0110
1995,12,+0109
1995,13,+0090
1995,14,+0090
1995,15,+0085
1995,16,+0070
1995,18,+0050
1995,20,+0020
1995,21,+0026
1995,22,+0010
1995,23,+0020
1996,00,+0054
1996,01,+0070
1996,02,+0080
1996,03,+0097
1996,04,+0110
1996,05,+0110
1996,06,+0125
1996,07,+0140
1996,09,+0141
1996,10,+0130
1996,11,+0120
1996,12,+0103
1996,13,+0110
1996,14,+0100
1996,15,+0067
1996,16,+0070
1996,17,+0060
1996,18,+0059
1996,20,+0040
1996,21,+0058
1996,22,+0040
1996,23,+0040
1997,00,+0069
1997,01,+0070
1997,02,+0080
1997,03,+0086
1997,04,+0100
1997,05,+0110
1997,06,+0113
1997,07,+0120
1997,08,+0120
1997,09,+0116
1997,10,+0110
1997,11,+0100
1997,12,+0093
1997,13,+0080
1997,14,+0070
1997,15,+0083
1997,16,+0070
1997,17,+0070
1997,18,+0069
1997,19,+0060
1997,20,+0050
1997,21,+0059
1997,22,+0050
1997,23,+0050
1998,00,+0031
1998,01,+0060
1998,02,+0080
1998,03,+0106
1998,04,+0120
1998,05,+0130
1998,06,+0148
1998,07,+0150
1998,08,+0150
1998,09,+0145
1998,10,+0140
1998,11,+0130
1998,12,+0120
1998,13,+0100
1998,14,+0090
1998,15,+0102
1998,16,+0080
1998,17,+0080
1998,18,+0090
1998,19,+0070
1998,20,+0070
1998,21,+0066
1998,22,+0060
1998,23,+0060
1999,00,+0043
1999,02,+0070
1999,03,+0118
1999,04,+0130
1999,05,+0150
1999,06,+0158
1999,07,+0160
1999,08,+0160
1999,09,+0158
1999,10,+0150
1999,11,+0140
