year,hour,temp
1946,00,+0241
1946,01,+0263
1946,02,+0274
1946,03,+0296
1946,04,+0318
1946,05,+0346
1946,06,+0368
1946,07,+0385
1946,08,+0391
1946,09,+0402
1946,10,+0379
1946,11,+0379
1946,21,+0252
1946,22,+0246
1946,23,+0241
1957,00,+0239
1957,03,+0289
1957,09,+0300
1957,21,+0211
1958,00,+0222
1958,03,+0250
1958,06,+0272
1958,09,+0261
1958,12,+0239
1958,15,+0228
1958,18,+0211
1958,21,+0200
1959,00,+0172
1959,03,+0222
1959,06,+0261
1959,09,+0272
1959,12,+0228
1959,15,+0200
1959,18,+0189
1959,21,+0178
1960,03,+0322
1960,06,+0311
1960,09,+0311
1960,12,+0272
1960,15,+0222
1960,18,+0189
1961,00,+0222
1961,03,+0311
1961,06,+0339
1961,09,+0350
1961,12,+0322
1961,15,+0278
1961,18,+0228
1961,21,+0222
1962,00,+0189
1962,03,+0200
1962,06,+0239
1962,09,+0222
1962,12,+0200
1962,15,+0178
1962,18,+0228
1962,21,+0178
1963,00,+0272
1963,03,+0289
1963,06,+0300
1963,09,+0300
1963,12,+0272
1963,15,+0239
1963,18,+0222
1963,21,+0189
1964,00,+0228
1964,03,+0300
1964,06,+0322
1964,09,+0339
1964,12,+0289
1964,15,+0261
1964,18,+0200
1964,21,+0189
1973,00,+0250
1973,03,+0300
1973,06,+0360
1973,09,+0370
1973,15,+0290
1973,18,+0250
1974,00,+0190
1974,06,+0250
1974,09,+0220
1974,12,+0210
1974,15,+0180
1974,18,+0170
1974,21,+0160
1975,00,+0240
1975,03,+0280
1975,06,+0300
1975,09,+0300
1975,12,+0270
1975,15,+0240
1975,18,+0230
1975,21,+0220
1976,03,+0250
1976,06,+0280
1976,09,+0300
1976,12,+0260
1976,15,+0230
1976,18,+0210
1976,21,+0190
1977,00,+0240
1977,03,+0290
1977,06,+0330
1977,09,+0330
1977,12,+0280
1977,15,+0250
1977,18,+0230
1977,21,+0210
1978,00,+0250
1978,03,+0290
1978,06,+0310
1978,09,+0320
1978,12,+0270
1978,13,+0270
1978,15,+0240
1978,18,+0220
1978,21,+0200
1979,00,+0200
1979,03,+0250
1979,06,+0280
1979,09,+0290
1979,12,+0250
1979,15,+0220
1979,18,+0200
1979,21,+0200
1980,00,+0230
1980,03,+0260
1980,04,+0260
1980,05,+0270
1980,06,+0270
1980,09,+0280
1980,12,+0250
1980,15,+0240
1980,18,+0220
1980,21,+0200
1981,00,+0220
1981,03,+0280
1981,06,+0300
1981,09,+0310
1981,12,+0280
1981,15,+0230
1981,18,+0220
1981,21,+0200
1982,00,+0139
1982,03,+0157
1982,06,+0208
1982,09,+0217
1982,12,+0198
1982,15,+0181
1982,18,+0159
1982,21,+0158
1983,00,+0250
1983,03,+0305
1983,04,+0310
1983,05,+0320
1983,06,+0328
1983,07,+0340
1983,08,+0340
1983,09,+0339
1983,12,+0299
1983,15,+0236
1983,18,+0219
1983,21,+0219
1984,00,+0206
1984,03,+0217
1984,06,+0213
1984,09,+0203
1984,12,+0193
1984,15,+0187
1984,18,+0183
1984,21,+0182
1985,00,+0228
1985,06,+0311
1985,09,+0332
1985,12,+0292
1985,15,+0252
1985,18,+0235
1985,21,+0230
1986,00,+0227
1986,03,+0247
1986,06,+0258
1986,07,+0280
1986,08,+0270
1986,09,+0264
1986,12,+0183
1986,15,+0187
1986,18,+0182
1986,21,+0188
1987,00,+0239
1987,03,+0265
1987,06,+0290
1987,09,+0291
1987,12,+0275
1987,15,+0249
1987,18,+0241
1987,21,+0223
1988,00,+0210
1988,01,+0230
1988,02,+0260
1988,03,+0270
1988,04,+0290
1988,05,+0290
1988,06,+0290
1988,09,+0270
1988,10,+0270
1988,11,+0270
1988,12,+0260
1988,13,+0260
1988,14,+0250
1988,15,+0240
1988,16,+0250
1988,18,+0223
1988,20,+0220
1988,21,+0220
1988,23,+0220
1989,00,+0241
1989,01,+0290
1989,02,+0290
1989,03,+0303
1989,06,+0324
1989,07,+0360
1989,08,+0360
1989,09,+0328
1989,10,+0330
1989,11,+0310
1989,12,+0302
1989,13,+0280
1989,14,+0270
1989,15,+0265
1989,18,+0226
1989,20,+0200
1989,21,+0210
1989,22,+0210
1989,23,+0240
1990,00,+0205
1990,01,+0230
1990,02,+0250
1990,03,+0219
1990,04,+0270
1990,05,+0280
1990,06,+0264
1990,07,+0330
1990,08,+0330
1990,09,+0300
1990,10,+0320
1990,11,+0300
1990,12,+0271
1990,13,+0260
1990,14,+0230
1990,15,+0228
1990,18,+0229
1990,20,+0210
1990,21,+0201
1990,23,+0220
1991,00,+0256
1991,01,+0260
1991,02,+0300
1991,03,+0314
1991,04,+0330
1991,05,+0340
1991,06,+0339
1991,07,+0310
1991,08,+0320
1991,09,+0314
1991,10,+0280
1991,11,+0280
1991,12,+0275
1991,13,+0250
1991,14,+0240
1991,15,+0245
1991,16,+0230
1991,18,+0220
1991,20,+0200
1991,21,+0206
1991,22,+0200
1991,23,+0220
1992,00,+0183
1992,01,+0200
1992,02,+0210
1992,03,+0222
1992,04,+0230
1992,05,+0240
1992,06,+0256
1992,07,+0250
1992,08,+0260
1992,09,+0260
1992,10,+0160
1992,11,+0160
1992,12,+0171
1992,13,+0160
1992,14,+0160
1992,15,+0174
1992,16,+0160
1992,17,+0160
1992,18,+0161
1992,19,+0150
1992,20,+0150
1992,21,+0168
1992,22,+0160
1992,23,+0170
1993,00,+0268
1993,01,+0270
1993,02,+0270
1993,03,+0283
1993,04,+0300
1993,05,+0300
1993,06,+0305
1993,07,+0320
1993,08,+0310
1993,09,+0308
1993,10,+0310
1993,11,+0300
1993,12,+0297
1993,13,+0260
1993,14,+0260
1993,15,+0267
1993,16,+0240
1993,17,+0240
1993,18,+0247
1993,23,+0250
1994,00,+0269
1994,01,+0260
1994,02,+0290
1994,03,+0295
1994,04,+0310
1994,05,+0320
1994,06,+0304
1994,07,+0310
1994,09,+0306
1994,10,+0300
1994,11,+0300
1994,12,+0296
1994,13,+0280
1994,15,+0274
1994,16,+0250
1994,17,+0250
1994,18,+0249
1994,20,+0210
1994,21,+0218
1994,22,+0210
1994,23,+0230
1995,00,+0229
1995,02,+0250
1995,03,+0259
1995,04,+0270
1995,05,+0270
1995,06,+0276
1995,07,+0280
1995,08,+0280
1995,09,+0278
1995,10,+0270
1995,11,+0260
1995,12,+0262
1995,13,+0260
1995,14,+0250
1995,15,+0249
1995,18,+0227
1995,20,+0210
1995,21,+0217
1995,22,+0210
1995,23,+0220
1996,00,+0256
1996,01,+0270
1996,02,+0270
1996,03,+0284
1996,04,+0300
1996,05,+0310
1996,06,+0315
1996,07,+0310
1996,08,+0300
1996,09,+0320
1996,11,+0300
1996,12,+0293
1996,13,+0290
1996,14,+0280
1996,15,+0253
1996,16,+0240
1996,17,+0230
1996,18,+0250
1996,20,+0210
1996,21,+0218
1996,22,+0210
1996,23,+0220
1997,00,+0262
1997,01,+0290
1997,02,+0310
1997,03,+0326
1997,04,+0340
1997,05,+0350
1997,06,+0358
1997,07,+0370
1997,08,+0370
1997,09,+0368
1997,10,+0360
1997,11,+0340
1997,12,+0318
1997,13,+0290
1997,14,+0280
1997,15,+0274
1997,16,+0260
1997,17,+0250
1997,18,+0240
1997,19,+0230
1997,20,+0230
1997,21,+0209
1997,22,+0220
1997,23,+0230
1998,00,+0234
1998,01,+0260
1998,02,+0270
1998,03,+0284
1998,04,+0290
1998,05,+0290
1998,06,+0311
1998,07,+0280
1998,08,+0280
1998,09,+0274
1998,10,+0260
1998,11,+0240
1998,12,+0235
1998,13,+0220
1998,14,+0220
1998,15,+0215
1998,16,+0220
1998,17,+0220
1998,18,+0215
1998,19,+0220
1998,20,+0220
1998,21,+0210
1998,22,+0210
1998,23,+0220
1999,00,+0188
1999,01,+0190
1999,02,+0210
1999,03,+0222
1999,04,+0230
1999,05,+0230
1999,06,+0227
1999,07,+0220
1999,08,+0220
1999,09,+0215
1999,10,+0210
1999,11,+0210
1999,12,+0203
1999,13,+0200
1999,14,+0200
1999,15,+0193
1999,17,+0190
1999,18,+0187
1999,19,+0190
1999,20,+0180
1999,21,+0185
1999,22,+0180
1999,23,+0190
2000,00,+0269
2000,01,+0280
2000,02,+0300
2000,03,+0309
2000,04,+0330
2000,05,+0340
2000,06,+0344
2000,08,+0350
2000,09,+0346
2000,10,+0340
2000,11,+0330
2000,12,+0308
2000,14,+0280
2000,15,+0259
2000,16,+0260
2000,17,+0250
2000,18,+0244
2000,19,+0240
2000,20,+0240
2000,21,+0228
2000,22,+0230
2000,23,+0240
2001,00,+0229
2001,01,+0230
2001,02,+0250
2001,03,+0262
2001,04,+0270
2001,05,+0290
2001,06,+0291
2001,08,+0290
2001,09,+0287
2001,10,+0290
2001,11,+0280
2001,12,+0263
2001,13,+0220
2001,14,+0210
2001,15,+0222
2001,16,+0200
2001,17,+0200
2001,18,+0210
2001,19,+0210
2001,20,+0200
2001,21,+0207
2001,22,+0200
2001,23,+0210
2002,00,+0230
2002,01,+0240
