year,hour,temp
1946,00,-0037
1946,01,-0037
1946,02,-0042
1946,03,-0048
1946,04,-0037
1946,05,-0031
1946,06,-0026
1946,07,-0015
1946,08,-0015
1946,09,-0015
1946,10,-0031
1946,11,-0037
1946,12,-0059
1946,13,-0059
1946,14,-0076
1946,15,-0092
1946,16,-0092
1946,17,-0087
1946,18,-0092
1946,19,-0059
1946,20,-0037
1946,21,-0037
1946,22,-0042
1946,23,-0048
1956,00,-0100
1956,03,-0061
1956,09,-0050
1956,18,-0078
1956,21,-0072
1957,00,-0022
1957,03,+0022
1957,06,+0061
1957,12,+0039
1957,15,+0000
1957,18,-0028
1957,21,-0061
1958,00,-0028
1958,03,+0011
1958,06,+0039
1958,09,+0011
1958,12,-0011
1958,15,-0022
1958,18,-0011
1958,21,-0011
1959,00,-0061
1959,03,-0039
1959,06,-0022
1959,09,-0028
1959,12,-0072
1959,18,-0100
1959,21,-0111
1960,00,-0100
1960,03,-0022
1960,06,+0022
1960,09,-0011
1960,12,-0072
1960,15,-0100
1960,18,-0111
1960,21,-0122
1961,00,-0061
1961,03,-0022
1961,06,-0028
1961,09,-0039
1961,12,-0039
1961,15,-0028
1961,18,-0072
1961,21,-0111
1962,00,-0089
1962,03,+0061
1962,06,+0089
1962,09,+0039
1962,12,-0028
1962,15,-0050
1962,18,-0072
1962,21,-0072
1963,00,-0072
1963,03,+0011
1963,06,+0050
1963,09,+0028
1963,12,-0011
1963,15,-0022
1963,18,+0022
1963,21,+0011
1964,00,-0039
1964,03,+0022
1964,06,+0050
1964,09,+0028
1964,12,+0022
1964,15,+0000
1964,18,-0022
1964,21,-0039
1973,00,-0040
1973,03,+0040
1973,06,+0060
1973,09,+0040
1973,12,+0010
1973,15,-0040
1973,18,-0030
1973,21,-0050
1974,00,-0070
1974,03,-0050
1974,06,-0020
1974,09,-0030
1974,12,-0040
1974,15,-0040
1974,18,-0060
1974,21,-0050
1975,00,-0080
1975,03,-0010
1975,06,+0020
1975,09,-0020
1975,12,-0040
1975,15,-0060
1975,18,-0090
1975,21,-0090
1976,00,+0000
1976,03,+0040
1976,06,+0050
