year,hour,temp
1975,19,+0170
1978,03,+0050
1988,15,+0144
1988,18,+0174
1994,12,+0170
1995,10,+0120
1995,11,+0120
1995,12,+0140
1995,13,+0170
1995,14,+0190
1995,16,+0240
1995,18,+0240
1995,20,+0240
1995,21,+0200
1997,00,+0180
1997,01,+0170
1997,09,+0150
1997,10,+0150
1997,11,+0160
1997,12,+0170
1997,15,+0180
1997,16,+0170
1999,00,+0160
1999,01,+0160
1999,09,+0150
1999,18,+0180
1999,20,+0170
1999,22,+0150
1999,23,+0160
2000,00,+0170
2000,01,+0170
2000,09,+0150
2000,10,+0150
2000,12,+0160
2000,14,+0200
2000,16,+0220
2000,18,+0250
2000,20,+0210
2000,22,+0200
2001,02,+0220
2001,10,+0180
2001,12,+0200
2001,16,+0290
2001,17,+0290
2001,18,+0300
2001,20,+0270
2005,09,+0170
2005,15,+0244
2005,21,+0238
2006,09,+0164
2006,15,+0235
2006,21,+0211
2007,09,+0095
2007,15,+0155
2007,21,+0165
2008,00,+0170
2008,01,+0180
2008,02,+0180
2008,09,+0150
2008,10,+0150
2008,11,+0140
2008,12,+0150
2008,13,+0170
2008,14,+0210
2008,15,+0230
2008,16,+0240
2008,17,+0250
2008,18,+0240
2008,19,+0250
2008,20,+0240
2008,21,+0220
2008,22,+0200
2008,23,+0190
2009,00,+0110
2009,01,+0100
2009,02,+0100
2009,09,+0080
2009,10,+0100
2009,12,+0170
2009,13,+0220
2009,14,+0240
2009,15,+0250
2009,16,+0260
2009,18,+0250
2009,19,+0240
2009,20,+0240
2009,21,+0230
2009,22,+0220
2009,23,+0180
2010,01,+0170
2010,02,+0180
2010,09,+0180
2010,10,+0180
2010,11,+0180
2010,12,+0190
2010,13,+0190
2010,14,+0190
2010,15,+0200
2011,00,+0120
2011,01,+0120
2011,02,+0120
2011,09,+0110
2011,10,+0110
2011,11,+0110
2011,12,+0120
2011,13,+0130
2011,14,+0140
2011,15,+0150
2011,17,+0160
2011,18,+0160
2011,19,+0160
2011,20,+0150
2011,21,+0130
2011,22,+0120
2011,23,+0120
2012,00,+0230
2012,01,+0240
2012,02,+0180
2012,09,+0170
2012,10,+0180
2012,11,+0180
2012,12,+0180
2012,13,+0180
2012,14,+0180
2012,15,+0190
2012,16,+0200
2012,17,+0200
2012,18,+0190
2012,19,+0190
2012,20,+0190
2012,21,+0180
2012,22,+0180
2012,23,+0180
2013,00,+0160
2013,01,+0150
2013,02,+0140
2013,09,+0140
2013,10,+0140
2013,11,+0140
2013,12,+0160
2013,13,+0180
2013,14,+0200
2013,15,+0220
2013,16,+0240
2013,17,+0250
2013,18,+0240
2013,19,+0240
2013,20,+0230
2013,21,+0180
2013,22,+0200
2013,23,+0180
2014,00,+0120
2014,01,+0100
2014,02,+0110
2014,09,+0120
2014,10,+0120
2014,11,+0140
2014,12,+0160
2014,13,+0210
2014,14,+0240
2014,15,+0250
2014,16,+0260
2014,17,+0250
2014,18,+0260
2014,19,+0260
2014,20,+0250
2014,21,+0240
2014,22,+0240
2014,23,+0210
2015,00,+0190
2015,01,+0170
2015,02,+0170
2015,09,+0130
2015,10,+0140
2015,11,+0150
2015,12,+0160
2015,13,+0180
2015,14,+0200
2015,15,+0220
2015,16,+0240
2015,17,+0240
2015,18,+0240
2015,19,+0240
2015,20,+0220
2015,21,+0210
2015,22,+0200
2015,23,+0190
2016,00,+0180
2016,01,+0170
2016,02,+0180
2016,09,+0180
2016,10,+0180
2016,11,+0180
2016,12,+0190
2016,13,+0210
2016,14,+0230
2016,15,+0210
2016,16,+0230
2016,17,+0220
2016,18,+0220
2016,19,+0210
2016,20,+0200
2016,21,+0200
2016,22,+0200
2016,23,+0210
2017,00,+0200
2017,01,+0200
2017,02,+0180
2017,09,+0190
2017,10,+0190
2017,11,+0190
2017,12,+0200
2017,13,+0200
2017,14,+0180
2017,15,+0180
2017,16,+0190
2017,17,+0190
2017,18,+0190
2017,19,+0190
2017,20,+0180
2017,22,+0180
2017,23,+0180
2018,00,+0150
2018,01,+0150
2018,02,+0150
2018,09,+0150
2018,10,+0150
2018,11,+0150
2018,12,+0150
2018,13,+0160
2018,14,+0160
2018,15,+0170
2018,16,+0180
2018,17,+0190
2018,18,+0190
2018,19,+0190
2018,20,+0180
2018,21,+0180
2018,22,+0170
2018,23,+0170
2019,00,+0130
2019,02,+0130
2019,09,+0130
2019,10,+0130
2019,11,+0130
2019,12,+0140
2019,13,+0140
2019,14,+0150
2019,15,+0170
2019,16,+0160
2019,17,+0180
2019,18,+0180
2019,19,+0180
2019,20,+0160
2019,21,+0160
2019,22,+0160
2019,23,+0150
