year,hour,temp
1991,00,+0122
1991,01,+0117
1991,02,+0111
1991,03,+0100
1991,04,+0100
1991,05,+0094
1991,06,+0089
1991,07,+0078
1991,08,+0067
1991,09,+0050
1991,10,+0050
1991,11,+0078
1991,12,+0089
1991,13,+0106
1991,14,+0128
1991,15,+0172
1991,16,+0189
1991,17,+0200
1991,18,+0206
1991,19,+0211
1991,20,+0217
1991,21,+0211
1991,22,+0211
1991,23,+0200
1992,00,+0139
1992,01,+0117
1992,02,+0072
1992,03,+0067
1992,04,+0061
1992,05,+0050
1992,06,+0044
1992,07,+0044
1992,08,+0044
1992,09,+0039
1992,10,+0028
1992,11,+0039
1992,12,+0067
1992,13,+0094
1992,14,+0117
1992,15,+0133
1992,16,+0156
1992,17,+0172
1992,18,+0178
1992,19,+0172
1992,20,+0172
1992,21,+0178
1992,22,+0172
1992,23,+0150
1993,00,+0144
1993,01,+0139
1993,02,+0133
1993,03,+0117
1993,04,+0106
1993,05,+0100
1993,06,+0094
1993,07,+0106
1993,08,+0078
1993,09,+0061
1993,10,+0044
1993,11,+0044
1993,12,+0089
1993,13,+0144
1993,14,+0172
1993,15,+0200
1993,16,+0211
1993,17,+0211
1993,18,+0228
1993,19,+0228
1993,20,+0228
1993,21,+0228
1993,22,+0228
1993,23,+0217
1994,00,+0072
1994,01,+0061
1994,02,+0056
1994,03,+0050
1994,04,+0056
1994,05,+0050
1994,06,+0050
1994,07,+0050
1994,08,+0056
1994,09,+0056
1994,10,+0050
1994,11,+0050
1994,12,+0050
1994,13,+0056
1994,14,+0061
1994,15,+0067
1994,16,+0078
1994,17,+0094
1994,18,+0100
1994,19,+0106
1994,20,+0122
1994,21,+0117
1994,22,+0106
1994,23,+0122
1995,00,+0100
1995,01,+0094
1995,02,+0089
1995,03,+0083
1995,04,+0078
1995,05,+0072
1995,06,+0067
1995,07,+0067
1995,08,+0067
1995,09,+0067
1995,10,+0067
1995,11,+0072
1995,12,+0083
1995,13,+0083
1995,14,+0083
1995,15,+0100
1995,16,+0100
1995,17,+0094
1995,18,+0111
1995,19,+0111
1995,20,+0117
1995,21,+0106
1995,22,+0100
1995,23,+0089
1996,00,+0094
1996,01,+0078
1996,02,+0067
1996,03,+0056
1996,04,+0050
1996,05,+0039
1996,06,+0028
1996,07,+0017
1996,08,+0000
1996,09,+0000
1996,10,-0011
1996,11,+0000
1996,12,+0044
1996,13,+0078
1996,14,+0111
1996,15,+0128
1996,16,+0133
1996,17,+0117
1996,18,+0117
1996,19,+0122
1996,20,+0133
1996,21,+0128
1996,22,+0117
1996,23,+0117
