year,hour,temp
1973,00,-0100
1973,01,-0094
1973,02,-0094
1973,03,-0100
1973,04,-0111
1973,05,-0116
1973,06,-0128
1973,07,-0133
1973,08,-0144
1973,09,-0167
1973,10,-0172
1973,11,-0183
1973,12,-0183
1973,13,-0188
1973,14,-0177
1973,15,-0172
1973,16,-0166
1973,17,-0155
1973,18,-0150
1973,19,-0138
1973,20,-0133
1973,21,-0139
1973,22,-0144
1973,23,-0133
1974,00,-0033
1974,01,-0032
1974,03,-0033
1974,04,-0027
1974,05,-0027
1974,06,-0028
1974,07,-0027
1974,08,-0027
1974,09,-0028
1974,11,-0032
1974,12,-0033
1974,13,-0027
1974,14,-0027
1974,15,-0022
1974,16,-0016
1974,17,-0016
1974,18,-0011
1974,19,-0010
1974,20,-0010
1974,21,-0011
1974,22,-0016
1974,23,-0016
1975,00,-0150
1975,01,-0155
1975,02,-0155
1975,03,-0178
1975,04,-0177
1975,05,-0155
1975,06,-0178
1975,07,-0193
1975,08,-0188
1975,09,-0178
1975,10,-0171
1975,11,-0166
1975,12,-0167
1975,13,-0166
1975,14,-0160
1975,15,-0150
1975,16,-0127
1975,17,-0110
1975,18,-0106
1975,19,-0099
1975,20,-0088
1975,21,-0100
1975,23,-0099
1976,00,-0156
1976,01,-0166
1976,02,-0171
1976,03,-0172
1976,04,-0171
1976,05,-0171
1976,06,-0172
1976,07,-0171
1976,08,-0171
1976,09,-0172
1976,10,-0177
1976,11,-0177
1976,12,-0183
1976,13,-0188
1976,14,-0177
1976,15,-0161
1976,16,-0149
1976,17,-0132
1976,18,-0117
1976,19,-0099
1976,20,-0093
1976,21,-0094
1976,22,-0093
1976,23,-0110
1977,00,-0011
1977,01,-0011
1977,02,-0011
1977,03,-0006
1977,04,+0000
1977,05,+0006
1977,06,+0000
1977,07,-0006
1977,08,-0017
1977,09,-0022
1977,10,-0022
1977,11,-0022
1977,12,-0022
1977,13,-0028
1977,14,-0017
1977,15,-0017
1977,16,-0017
1977,17,-0006
1977,18,-0011
1977,19,-0017
1977,20,-0017
1977,21,-0017
1977,22,-0028
1977,23,-0022
1978,00,-0072
1978,01,-0078
1978,02,-0083
1978,03,-0083
1978,04,-0089
1978,05,-0094
1978,06,-0094
1978,07,-0094
1978,08,-0100
1978,09,-0106
1978,10,-0139
1978,11,-0156
1978,12,-0156
1978,13,-0183
1978,14,-0139
1978,15,-0117
1978,16,-0094
1978,17,-0067
1978,18,-0056
1978,19,-0050
1978,20,-0050
1978,21,-0056
1978,22,-0061
1978,23,-0067
1979,00,-0072
1979,01,-0083
1979,02,-0072
1979,03,-0072
1979,04,-0072
1979,05,-0072
1979,06,-0072
1979,07,-0078
1979,08,-0083
1979,09,-0094
1979,10,-0100
1979,11,-0083
1979,12,-0083
1979,13,-0072
1979,14,-0056
1979,15,-0022
1979,16,-0006
1979,17,+0006
1979,18,+0017
1979,19,+0017
1979,20,+0011
1979,21,+0000
1979,22,+0000
1979,23,+0000
1980,00,-0211
1980,01,-0221
1980,02,-0232
1980,03,-0239
1980,04,-0255
1980,05,-0260
1980,06,-0294
1980,07,-0293
1980,08,-0299
1980,09,-0306
1980,10,-0299
1980,11,-0293
1980,12,-0289
1980,13,-0277
1980,14,-0255
1980,15,-0211
1980,16,-0132
1980,17,-0110
1980,18,-0094
1980,19,-0082
1980,20,-0071
1980,21,-0083
1980,22,-0093
1980,23,-0105
1981,00,+0006
1981,01,-0006
1981,02,+0000
1981,03,+0000
1981,04,+0000
1981,05,+0006
1981,06,-0011
1981,07,-0017
1981,08,-0017
1981,09,-0017
1981,10,-0017
1981,11,-0022
1981,12,-0022
1981,13,-0017
1981,14,-0011
1981,15,+0000
1981,16,+0000
1981,17,+0006
1981,18,+0011
1981,19,+0017
1981,20,+0011
1981,21,+0011
1981,22,+0011
1981,23,+0011
1982,00,-0072
1982,01,-0072
1982,02,-0078
1982,03,-0083
1982,04,-0094
1982,05,-0089
1982,06,-0094
1982,07,-0100
1982,08,-0111
1982,09,-0122
1982,10,-0128
1982,11,-0133
1982,12,-0133
1982,13,-0133
1982,14,-0106
1982,15,-0094
1982,16,-0083
1982,17,-0078
1982,18,-0078
1982,19,-0067
1982,20,-0061
1982,21,-0061
1982,22,-0067
1982,23,-0094
1983,00,-0156
1983,01,-0150
1983,02,-0150
1983,03,-0144
1983,04,-0150
1983,05,-0150
1983,06,-0144
1983,07,-0139
1983,08,-0128
1983,09,-0133
1983,10,-0117
1983,11,-0106
1983,12,-0089
1983,13,-0083
1983,14,-0056
1983,15,-0017
1983,16,+0017
1983,17,+0028
1983,18,+0017
1983,19,+0011
1983,20,+0011
1983,21,+0011
1983,22,+0011
1983,23,+0011
1984,00,-0094
1984,01,-0100
1984,02,-0106
1984,03,-0094
1984,04,-0078
1984,05,-0072
1984,06,-0056
1984,07,-0028
1984,08,-0006
1984,09,+0017
1984,10,+0028
1984,11,+0050
1984,12,+0067
1984,13,+0061
1984,14,+0056
1984,15,+0044
1984,16,+0044
1984,17,+0033
1984,18,+0033
1984,19,+0028
1984,20,+0028
1984,21,+0022
1984,22,+0033
1984,23,+0028
1985,00,-0200
1985,01,-0194
1985,02,-0206
1985,03,-0222
1985,04,-0194
1985,05,-0189
1985,06,-0122
1985,07,-0128
1985,08,-0178
1985,09,-0217
1985,10,-0200
1985,11,-0233
1985,12,-0194
1985,13,-0178
1985,14,-0167
1985,15,-0128
1985,16,-0089
1985,17,-0061
1985,18,-0056
1985,19,-0050
1985,20,-0050
1985,21,-0056
1985,22,-0067
1985,23,-0067
1986,00,-0044
1986,01,-0044
1986,02,-0050
1986,03,-0044
1986,04,-0039
1986,05,-0033
1986,06,-0028
1986,07,-0028
1986,08,-0033
1986,09,-0033
1986,10,-0033
1986,11,-0033
1986,12,-0033
1986,13,-0028
1986,14,-0011
1986,15,+0006
1986,16,+0017
1986,17,+0022
1986,18,+0028
1986,19,+0028
1986,20,+0028
1986,21,+0028
1986,22,+0022
1986,23,+0017
1987,00,+0011
1987,01,+0011
1987,02,+0011
1987,03,+0017
1987,04,+0022
1987,05,+0022
1987,06,+0017
1987,07,+0017
1987,08,+0006
1987,09,+0006
1987,10,-0011
1987,11,-0017
1987,12,-0011
1987,13,-0017
1987,14,+0000
1987,15,+0017
1987,16,+0033
1987,17,+0033
1987,18,+0033
1987,19,+0033
1987,20,+0028
1987,21,+0039
1987,22,+0033
1987,23,+0033
1988,00,-0022
1988,01,-0033
1988,02,-0044
1988,03,-0056
1988,04,-0072
1988,05,-0078
1988,06,-0094
1988,07,-0100
1988,08,-0106
1988,09,-0111
1988,10,-0117
1988,11,-0122
1988,12,-0128
1988,13,-0128
1988,14,-0117
1988,15,-0106
1988,16,-0094
1988,17,-0083
1988,18,-0078
1988,19,-0067
1988,20,-0067
1988,21,-0078
1988,22,-0083
1988,23,-0089
1989,00,-0211
1989,01,-0217
1989,02,-0200
1989,03,-0206
1989,04,-0211
1989,05,-0222
1989,06,-0222
1989,07,-0233
1989,08,-0233
1989,09,-0239
1989,10,-0244
1989,11,-0250
1989,12,-0261
1989,13,-0256
1989,14,-0244
1989,15,-0239
