year,hour,temp
1973,00,+0183
1973,01,+0177
1973,02,+0172
1973,03,+0161
1973,04,+0161
1973,05,+0144
1973,06,+0144
1973,07,+0133
1973,08,+0127
1973,09,+0111
1973,10,+0111
1973,11,+0116
1973,12,+0111
1973,13,+0116
1973,14,+0155
1973,15,+0200
1973,16,+0222
1973,17,+0227
1973,18,+0238
1973,19,+0250
1973,20,+0250
1973,21,+0238
1973,22,+0227
1973,23,+0216
1974,00,+0089
1974,01,+0072
1974,02,+0067
1974,03,+0067
1974,04,+0061
1974,05,+0056
1974,06,+0061
1974,07,+0050
1974,08,+0044
1974,09,+0039
1974,10,+0033
1974,11,+0022
1974,12,+0017
1974,13,+0028
1974,14,+0039
1974,15,+0067
1974,16,+0056
1974,17,+0067
1974,18,+0072
1974,19,+0078
1974,20,+0078
1974,21,+0078
1974,22,+0067
1974,23,+0056
1975,00,+0044
1975,01,+0033
1975,02,+0033
1975,03,+0028
1975,04,+0028
1975,05,+0022
1975,06,+0017
1975,07,+0017
1975,08,+0011
1975,10,-0010
1975,11,+0011
1975,12,+0011
1975,13,+0028
1975,14,+0061
1975,15,+0089
1975,17,+0117
1975,18,+0128
1975,19,+0133
1975,20,+0139
1975,21,+0128
1975,22,+0111
1975,23,+0078
1976,00,+0050
1976,01,+0050
1976,02,+0044
1976,03,+0044
1976,04,+0044
1976,05,+0044
1976,06,+0022
1976,07,+0039
1976,08,+0033
1976,09,+0039
1976,10,+0039
1976,11,+0033
1976,12,+0044
1976,13,+0033
1976,14,+0044
1976,15,+0050
1976,16,+0050
1976,17,+0056
1976,18,+0067
1976,19,+0078
1976,20,+0072
1976,21,+0072
1976,22,+0067
1976,23,+0061
1977,00,+0072
1977,01,+0078
1977,02,+0067
1977,03,+0067
1977,04,+0050
1977,05,+0033
1977,06,+0033
1977,07,+0022
1977,09,+0017
1977,10,+0011
1977,11,+0006
1977,12,+0006
1977,13,+0022
1977,14,+0050
1977,15,+0089
1977,16,+0106
1977,17,+0144
1977,18,+0167
1977,19,+0183
1977,20,+0194
1977,21,+0172
1977,22,+0156
1977,23,+0156
1978,00,+0189
1978,01,+0183
1978,02,+0183
1978,03,+0172
1978,04,+0167
1978,05,+0161
1978,06,+0161
1978,07,+0156
1978,10,+0156
1978,11,+0150
1978,12,+0139
1978,13,+0144
1978,14,+0156
1978,15,+0172
1978,16,+0172
1978,17,+0172
1978,18,+0161
1978,19,+0156
1978,21,+0128
1978,22,+0122
1978,23,+0122
1979,00,+0061
1979,01,+0044
1979,02,+0028
1979,03,+0039
1979,04,+0028
1979,05,+0022
1979,06,+0022
1979,07,+0017
1979,08,+0022
