year,hour,temp
1973,00,+0394
1973,01,+0383
1973,02,+0367
1973,03,+0344
1973,04,+0333
1973,05,+0317
1973,06,+0311
1973,07,+0300
1973,08,+0283
1973,09,+0250
1973,10,+0233
1973,11,+0233
1973,12,+0233
1973,13,+0222
1973,14,+0250
1973,15,+0283
1973,16,+0306
1973,17,+0317
1973,18,+0333
1973,19,+0344
1973,20,+0344
1973,21,+0272
1973,22,+0289
1973,23,+0267
1974,00,+0344
1974,01,+0333
1974,02,+0333
1974,03,+0317
1974,04,+0300
1974,05,+0294
1974,06,+0283
1974,07,+0272
1974,08,+0256
1974,09,+0211
1974,10,+0200
1974,11,+0206
1974,12,+0194
1974,13,+0189
1974,14,+0222
1974,15,+0250
1974,16,+0278
1974,17,+0289
1974,18,+0306
1974,19,+0328
1974,20,+0333
1974,21,+0350
1974,22,+0356
1974,23,+0356
1975,00,+0339
1975,01,+0339
1975,02,+0339
1975,03,+0328
1975,04,+0306
1975,05,+0278
1975,06,+0261
1975,07,+0250
1975,08,+0239
1975,09,+0233
1975,10,+0211
1975,11,+0217
1975,12,+0206
1975,13,+0211
1975,14,+0233
1975,15,+0261
1975,16,+0283
1975,17,+0306
1975,18,+0328
1975,19,+0356
1975,20,+0367
1975,21,+0356
1975,22,+0383
1975,23,+0389
1976,00,+0317
1976,01,+0311
1976,02,+0306
1976,03,+0294
1976,04,+0272
1976,05,+0267
1976,06,+0267
1976,07,+0244
1976,08,+0228
1976,09,+0222
1976,10,+0217
1976,11,+0200
1976,12,+0200
1976,13,+0189
1976,14,+0206
1976,15,+0228
1976,16,+0256
1976,17,+0267
1976,18,+0289
1976,19,+0306
1976,20,+0317
1976,21,+0333
1976,22,+0339
1976,23,+0344
1977,00,+0389
1977,01,+0389
1977,02,+0383
1977,03,+0367
1977,04,+0356
1977,05,+0339
1977,06,+0306
1977,07,+0289
1977,08,+0283
1977,09,+0278
1977,10,+0267
1977,11,+0244
1977,12,+0239
1977,13,+0239
1977,14,+0267
1977,15,+0283
1977,16,+0306
1977,17,+0328
1977,18,+0350
1977,19,+0372
1977,20,+0394
1977,21,+0406
1977,22,+0417
1977,23,+0417
1978,00,+0400
1978,01,+0394
1978,02,+0383
1978,03,+0356
1978,04,+0339
1978,05,+0300
1978,06,+0289
1978,07,+0289
1978,08,+0267
1978,09,+0244
1978,10,+0233
1978,11,+0233
1978,12,+0222
1978,13,+0217
1978,14,+0239
1978,15,+0267
1978,16,+0294
1978,17,+0333
1978,18,+0344
1978,19,+0356
1978,20,+0378
1978,21,+0389
1978,22,+0394
1978,23,+0383
1979,00,+0356
1979,01,+0350
1979,02,+0339
1979,03,+0322
1979,04,+0311
1979,05,+0294
1979,06,+0289
1979,07,+0278
1979,08,+0267
1979,09,+0239
1979,10,+0233
1979,11,+0228
1979,12,+0217
1979,13,+0222
1979,14,+0233
1979,15,+0267
1979,16,+0294
1979,17,+0311
1979,18,+0322
1979,19,+0339
1979,20,+0344
1979,21,+0361
1979,22,+0367
1979,23,+0372
1980,00,+0350
1980,01,+0333
1980,02,+0311
1980,03,+0283
1980,04,+0272
1980,05,+0267
1980,06,+0256
1980,07,+0244
1980,08,+0233
1980,09,+0194
1980,10,+0189
1980,11,+0183
1980,12,+0178
1980,13,+0167
1980,14,+0183
1980,15,+0239
1980,16,+0239
1980,17,+0256
1980,18,+0272
1980,19,+0278
1980,20,+0300
1980,21,+0306
1980,22,+0317
1980,23,+0328
1981,00,+0367
1981,01,+0361
1981,02,+0361
1981,03,+0339
1981,04,+0322
1981,05,+0317
1981,06,+0311
1981,07,+0311
1981,08,+0300
1981,09,+0283
1981,10,+0272
1981,11,+0272
1981,12,+0267
1981,13,+0267
1981,14,+0267
1981,15,+0283
1981,16,+0311
1981,17,+0317
1981,18,+0328
1981,19,+0339
1981,20,+0339
1981,21,+0350
1981,22,+0356
1981,23,+0361
1982,00,+0344
1982,01,+0333
1982,02,+0328
1982,03,+0317
1982,04,+0289
1982,05,+0272
1982,06,+0261
1982,07,+0250
1982,08,+0244
1982,09,+0228
1982,10,+0211
1982,11,+0211
1982,12,+0211
1982,13,+0211
1982,14,+0233
1982,15,+0261
1982,16,+0278
1982,17,+0300
1982,18,+0322
1982,19,+0339
1982,20,+0350
1982,21,+0367
1982,22,+0372
1982,23,+0372
1983,00,+0400
1983,01,+0394
1983,02,+0378
1983,03,+0361
1983,04,+0339
1983,05,+0322
1983,06,+0317
1983,07,+0306
1983,08,+0300
1983,09,+0289
1983,10,+0278
1983,11,+0272
1983,12,+0261
1983,13,+0256
1983,14,+0256
1983,15,+0283
1983,16,+0306
1983,17,+0322
1983,18,+0333
1983,19,+0361
1983,20,+0378
1983,21,+0378
1983,22,+0389
1983,23,+0394
1984,00,+0383
1984,01,+0383
1984,02,+0383
1984,03,+0356
1984,04,+0344
1984,05,+0328
1984,06,+0317
1984,07,+0294
1984,08,+0289
1984,09,+0300
1984,10,+0294
1984,11,+0283
1984,12,+0272
1984,13,+0267
1984,14,+0294
1984,15,+0311
1984,16,+0328
1984,17,+0344
1984,18,+0356
1984,19,+0367
1984,20,+0378
1984,21,+0389
1984,22,+0400
1984,23,+0400
1985,00,+0317
1985,01,+0311
1985,02,+0294
1985,03,+0278
1985,04,+0272
1985,05,+0267
1985,06,+0261
1985,07,+0250
1985,08,+0250
1985,09,+0239
1985,10,+0233
1985,11,+0239
1985,12,+0228
1985,13,+0217
1985,14,+0239
1985,15,+0256
1985,16,+0272
1985,17,+0283
1985,18,+0300
1985,19,+0306
1985,20,+0317
1985,21,+0328
1985,22,+0333
1985,23,+0339
1986,00,+0344
1986,01,+0333
1986,02,+0317
1986,03,+0317
1986,04,+0272
1986,05,+0278
1986,06,+0272
1986,07,+0261
1986,08,+0250
1986,09,+0244
1986,10,+0244
1986,11,+0239
1986,12,+0239
1986,13,+0228
1986,14,+0244
1986,15,+0261
1986,16,+0272
1986,17,+0294
1986,18,+0300
1986,19,+0322
1986,20,+0344
1986,21,+0344
1986,22,+0361
1986,23,+0356
1987,00,+0356
1987,01,+0356
1987,02,+0344
1987,03,+0328
1987,04,+0317
1987,05,+0300
1987,06,+0283
1987,07,+0278
1987,08,+0267
1987,09,+0261
1987,10,+0250
1987,11,+0244
1987,12,+0233
1987,13,+0222
1987,14,+0228
1987,15,+0250
1987,16,+0267
1987,17,+0294
1987,18,+0317
1987,19,+0328
1987,20,+0344
1987,21,+0350
1987,22,+0361
1987,23,+0367
1988,00,+0250
1988,01,+0250
1988,02,+0244
1988,03,+0233
1988,04,+0233
1988,05,+0228
1988,06,+0222
1988,07,+0211
1988,08,+0200
1988,09,+0189
1988,10,+0189
1988,11,+0178
1988,12,+0167
1988,13,+0167
1988,14,+0183
1988,15,+0206
1988,16,+0228
1988,17,+0244
1988,18,+0261
1988,19,+0272
1988,20,+0278
1988,21,+0294
1988,22,+0294
1988,23,+0300
1989,00,+0322
1989,01,+0317
1989,02,+0306
1989,03,+0289
1989,04,+0278
1989,05,+0256
1989,06,+0250
1989,07,+0239
1989,08,+0228
1989,09,+0217
1989,10,+0206
1989,11,+0200
1989,12,+0200
1989,13,+0200
1989,14,+0222
1989,15,+0239
1989,16,+0261
1989,17,+0289
1989,18,+0311
1989,19,+0322
1989,20,+0328
1989,21,+0333
1989,22,+0339
1989,23,+0344
1990,00,+0328
1990,01,+0328
1990,02,+0311
1990,03,+0300
1990,04,+0283
1990,05,+0278
1990,06,+0272
1990,07,+0267
1990,08,+0256
1990,09,+0250
1990,10,+0233
1990,11,+0228
1990,12,+0217
1990,13,+0206
1990,14,+0217
1990,15,+0239
1990,16,+0261
1990,17,+0283
1990,18,+0300
1990,19,+0311
1990,20,+0322
1990,21,+0317
1990,22,+0328
1990,23,+0333
1991,00,+0344
1991,01,+0339
1991,02,+0328
1991,03,+0311
1991,04,+0300
1991,05,+0294
1991,06,+0283
1991,07,+0261
1991,08,+0244
1991,09,+0239
1991,10,+0222
1991,11,+0206
1991,12,+0200
