year,hour,temp
1948,00,+0102
1948,01,+0102
1948,02,+0102
1948,03,+0107
1948,04,+0107
1948,05,+0107
1948,06,+0107
1948,07,+0107
1948,08,+0102
1948,09,+0096
1948,10,+0102
1948,11,+0102
1948,12,+0102
1948,13,+0102
1948,14,+0102
1948,15,+0102
1948,16,+0091
1948,17,+0091
1948,18,+0091
1948,19,+0085
1948,20,+0085
1948,21,+0085
1948,22,+0085
1948,23,+0091
1949,00,+0011
1949,01,+0011
1949,02,+0006
1949,03,+0008
1949,04,+0006
1949,05,+0006
1949,06,+0011
1949,07,+0017
1949,08,+0011
1949,09,+0017
1949,10,+0022
1949,11,+0039
1949,12,+0039
1949,13,+0039
1949,14,+0039
1949,15,+0039
1949,16,+0033
1949,17,+0035
1949,18,+0035
1949,19,+0035
1949,20,+0028
1949,21,+0028
1949,22,+0028
1949,23,+0028
1950,00,+0050
1950,01,+0050
1950,02,+0061
1950,03,+0061
1950,04,+0061
1950,05,+0069
1950,06,+0078
1950,07,+0083
1950,08,+0089
1950,09,+0089
1950,10,+0089
1950,11,+0094
1950,12,+0094
1950,13,+0094
1950,14,+0096
1950,15,+0096
1950,16,+0096
1950,17,+0083
1950,18,+0072
1950,19,+0067
1950,20,+0067
1950,21,+0067
1950,22,+0061
1950,23,+0056
1951,00,+0050
1951,01,+0044
1951,02,+0039
1951,03,+0033
1951,04,+0028
1951,05,+0022
1951,06,+0022
1951,07,+0022
1951,08,+0017
1951,09,+0022
1951,10,+0028
1951,11,+0039
1951,12,+0052
1951,13,+0056
1951,14,+0056
1951,15,+0050
1951,16,+0039
1951,17,+0028
1951,18,+0017
1951,19,+0006
1951,20,+0006
1951,21,+0000
1951,22,-0011
1951,23,-0011
1952,00,+0050
1952,01,+0050
1952,02,+0050
1952,03,+0050
1952,04,+0050
1952,05,+0050
1952,06,+0056
1952,07,+0067
1952,08,+0067
1952,09,+0069
1952,10,+0072
1952,11,+0072
1952,12,+0072
1952,13,+0078
1952,14,+0078
1952,15,+0078
1952,16,+0078
1952,17,+0078
1952,18,+0072
1952,19,+0061
1952,20,+0056
1952,21,+0061
1952,22,+0061
1952,23,+0067
1953,00,+0056
1953,01,+0056
1953,02,+0056
1953,03,+0056
1953,04,+0056
1953,05,+0056
1953,06,+0058
1953,07,+0056
1953,08,+0056
1953,09,+0056
1953,10,+0056
1953,11,+0056
1953,12,+0061
1953,13,+0067
1953,14,+0072
1953,15,+0074
1953,16,+0074
1953,17,+0074
1953,18,+0078
1953,19,+0078
1953,20,+0083
1953,21,+0089
1953,22,+0089
1953,23,+0089
1954,00,+0044
1954,01,+0039
1954,02,+0041
1954,03,+0035
1954,04,+0028
1954,05,+0022
1954,06,+0011
1954,07,+0017
1954,08,+0008
1954,09,+0028
1954,10,+0022
1954,11,+0028
1954,12,+0039
1954,13,+0044
1954,14,+0044
1954,15,+0044
1954,16,+0033
1954,17,+0033
1954,18,+0033
1954,19,+0028
1954,20,+0017
1954,21,+0011
1954,22,-0004
1954,23,+0002
1955,00,+0113
1955,01,+0106
1955,02,+0100
1955,03,+0089
1955,04,+0083
1955,05,+0078
1955,06,+0067
1955,07,+0072
1955,08,+0067
1955,09,+0072
1955,10,+0074
1955,11,+0089
1955,12,+0094
1955,13,+0100
1955,14,+0100
1955,15,+0100
1955,16,+0083
1955,17,+0083
1955,18,+0083
1955,19,+0074
1955,20,+0074
1955,21,+0080
1955,22,+0072
1955,23,+0067
1956,00,+0078
1956,01,+0078
1956,02,+0072
1956,03,+0078
1956,04,+0078
1956,05,+0078
1956,06,+0074
1956,07,+0072
1956,08,+0072
1956,09,+0067
1956,10,+0067
1956,11,+0072
1956,12,+0078
1956,13,+0089
1956,14,+0100
1956,15,+0100
1956,16,+0094
1956,17,+0091
1956,18,+0094
1956,19,+0094
1956,20,+0094
1956,21,+0094
1956,22,+0094
1956,23,+0094
1957,00,-0017
1957,01,-0028
1957,02,-0020
1957,03,-0026
1957,04,-0020
1957,05,-0022
1957,06,-0017
1957,07,-0017
1957,08,-0017
1957,09,+0006
1957,10,+0017
1957,11,+0033
1957,12,+0039
1957,13,+0063
1957,14,+0052
1957,15,+0044
1957,16,+0044
1957,17,+0050
1957,18,+0050
1957,19,+0052
1957,20,+0056
1957,21,+0056
1957,22,+0056
1957,23,+0056
1958,00,+0046
1958,01,+0050
1958,02,+0056
1958,03,+0056
1958,04,+0033
1958,05,+0022
1958,06,+0017
1958,07,+0022
1958,08,+0022
1958,09,+0024
1958,10,+0024
1958,11,+0024
1958,12,+0017
1958,13,+0017
1958,14,+0022
1958,15,+0022
1958,16,+0028
1958,17,+0033
1958,18,+0041
1958,19,+0044
1958,20,+0056
1958,21,+0061
1958,22,+0072
1958,23,+0072
1973,00,-0020
1973,01,-0020
1973,02,-0020
1973,03,-0030
1973,04,-0030
1973,05,-0030
1973,06,-0030
1973,07,-0020
1973,08,-0020
1973,09,+0010
1973,10,+0030
1973,11,+0040
1973,12,+0050
1973,13,+0060
1973,14,+0060
1973,15,+0060
1973,16,+0050
1973,17,+0050
1973,18,+0050
1973,19,+0050
1973,20,+0050
1973,21,+0050
1973,22,+0060
1973,23,+0070
1974,00,+0020
1974,01,+0010
1974,02,+0020
1974,03,+0010
1974,04,+0020
1974,05,+0020
1974,06,+0030
1974,07,+0030
1974,08,+0050
1974,09,+0050
1974,10,+0060
1974,11,+0070
1974,12,+0070
1974,13,+0080
1974,14,+0080
1974,15,+0080
1974,16,+0070
1974,17,+0070
1974,18,+0070
1974,19,+0070
1974,20,+0070
1974,21,+0070
1974,22,+0070
1974,23,+0070
1975,00,+0040
1975,01,+0040
1975,02,+0040
1975,03,+0040
1975,04,+0040
1975,05,+0040
1975,06,+0050
1975,07,+0050
1975,08,+0050
1975,09,+0050
1975,10,+0060
1975,11,+0070
1975,12,+0070
1975,13,+0070
1975,14,+0070
1975,15,+0070
1975,16,+0070
1975,17,+0070
1975,18,+0070
1975,19,+0070
1975,20,+0070
1975,21,+0070
1975,22,+0070
1975,23,+0070
1976,00,-0010
1976,01,-0020
1976,02,-0020
1976,03,-0020
1976,04,-0030
1976,05,-0030
1976,06,-0030
1976,07,-0020
1976,08,-0020
1976,09,-0010
1976,10,-0010
1976,11,+0020
1976,12,+0030
1976,13,+0040
1976,14,+0040
1976,15,+0030
1976,16,+0020
1976,17,+0020
1976,18,+0010
1976,19,+0000
1976,20,+0010
1976,21,+0010
1976,22,+0010
1976,23,+0000
1977,00,+0090
1977,01,+0090
1977,02,+0080
1977,03,+0080
1977,04,+0080
1977,05,+0080
1977,06,+0080
1977,07,+0080
1977,08,+0080
1977,09,+0080
1977,10,+0100
1977,11,+0100
1977,12,+0100
1977,13,+0110
1977,14,+0110
1977,15,+0110
1977,16,+0100
1977,17,+0100
1977,18,+0100
1977,19,+0100
1977,20,+0100
1977,21,+0100
1977,22,+0100
1977,23,+0100
1978,00,+0100
1978,01,+0110
1978,02,+0110
1978,03,+0110
1978,04,+0110
1978,05,+0110
1978,06,+0110
1978,07,+0130
1978,08,+0130
1978,09,+0130
1978,10,+0130
1978,11,+0130
1978,12,+0140
1978,13,+0140
1978,14,+0140
1978,15,+0140
1978,16,+0130
1978,17,+0130
1978,18,+0120
1978,19,+0120
1978,20,+0120
1978,21,+0120
1978,22,+0120
1978,23,+0120
1979,00,+0100
1979,01,+0090
1979,02,+0090
1979,03,+0090
1979,04,+0080
1979,05,+0090
1979,06,+0080
1979,07,+0080
1979,08,+0080
1979,09,+0090
1979,10,+0090
1979,11,+0100
1979,12,+0110
1979,13,+0100
1979,14,+0100
1979,15,+0100
1979,16,+0100
1979,17,+0100
1979,18,+0100
1979,19,+0100
1979,20,+0100
1979,21,+0110
1979,22,+0100
1979,23,+0100
1980,00,+0030
1980,01,+0020
1980,02,+0030
1980,03,+0050
1980,04,+0060
1980,05,+0070
1980,06,+0070
1980,07,+0070
1980,08,+0080
1980,09,+0080
1980,10,+0090
1980,11,+0090
1980,12,+0100
1980,13,+0100
1980,14,+0100
1980,15,+0100
1980,16,+0100
1980,17,+0100
1980,18,+0110
1980,19,+0120
1980,20,+0120
1980,21,+0110
1980,22,+0110
1980,23,+0110
1981,00,-0030
1981,01,-0020
1981,02,-0020
1981,03,-0020
1981,04,-0020
1981,05,-0020
1981,06,-0020
1981,07,-0030
1981,08,-0030
1981,09,-0020
1981,10,-0030
1981,11,-0020
1981,12,-0020
1981,13,-0020
1981,14,-0020
1981,15,-0020
1981,16,-0020
1981,17,-0020
1981,18,-0020
1981,19,-0020
1981,20,-0020
1981,21,-0020
1981,22,-0020
1981,23,-0010
1982,00,+0070
1982,01,+0080
1982,02,+0070
1982,03,+0070
1982,04,+0070
1982,05,+0060
1982,06,+0070
1982,07,+0060
1982,08,+0050
1982,09,+0070
1982,10,+0060
1982,11,+0060
1982,12,+0050
1982,13,+0050
1982,14,+0060
1982,15,+0060
1982,16,+0050
1982,17,+0050
1982,18,+0040
1982,19,+0030
1982,20,+0030
1982,21,+0030
1982,22,+0020
1982,23,+0010
1983,00,+0050
1983,01,+0050
1983,02,+0050
1983,03,+0050
1983,04,+0040
1983,05,+0040
1983,06,+0040
1983,07,+0040
1983,08,+0030
1983,09,+0030
1983,10,+0030
1983,11,+0035
1983,12,+0040
1983,13,+0040
1983,14,+0030
1983,15,+0030
1983,16,+0020
1983,17,+0010
1983,18,+0010
1983,19,+0010
1983,20,+0000
1983,21,-0010
1983,22,-0020
1983,23,-0021
