year,hour,temp
1976,00,+0080
1976,03,+0090
1976,06,+0080
1976,09,+0070
1976,12,+0060
1976,15,+0040
1976,18,+0050
1976,21,+0040
1977,00,+0030
1977,03,+0030
1977,06,+0040
1977,09,+0040
1977,12,+0040
1977,15,+0050
1977,18,+0050
1977,21,+0040
1978,00,+0030
1978,03,+0010
1978,06,+0040
1978,09,+0050
1978,15,+0060
1978,18,+0060
1978,21,+0050
1979,00,+0040
1979,03,+0030
1979,12,+0030
1979,15,+0030
1979,18,+0020
1979,21,+0020
1980,00,+0050
1980,03,+0050
1980,06,+0050
1980,09,+0070
1980,15,+0080
1980,18,+0070
1980,21,+0080
1981,00,+0120
1981,03,+0110
1981,06,+0090
1981,09,+0100
1981,12,+0090
1981,15,+0080
1981,18,+0080
1981,21,+0070
1982,00,+0058
1982,03,+0059
1982,06,+0068
1982,09,+0074
1982,12,+0064
1982,15,+0058
1982,18,+0051
1982,21,+0050
1983,00,+0035
1983,03,+0035
1983,06,+0047
1983,09,+0054
1983,12,+0064
1983,13,+0064
1983,15,+0071
1983,18,+0051
1983,21,+0043
1984,00,+0062
1984,03,+0064
1984,06,+0063
1984,09,+0073
1984,12,+0073
1984,18,+0082
1984,21,+0079
1985,00,+0060
1985,01,+0060
1985,02,+0050
1985,03,+0051
1985,04,+0050
1985,05,+0050
1985,06,+0045
1985,07,+0040
1985,08,+0040
1985,09,+0051
1985,11,+0060
1985,12,+0071
1985,13,+0070
1985,14,+0070
1985,15,+0080
1985,16,+0070
1985,17,+0070
1985,18,+0068
1985,21,+0091
1986,00,+0061
1986,06,+0055
1986,07,+0090
1986,08,+0090
1986,09,+0088
1986,10,+0090
1986,11,+0080
1986,12,+0076
1986,13,+0080
1986,15,+0078
1986,17,+0080
1986,18,+0080
1986,21,+0074
1987,00,+0029
1987,03,+0030
1987,04,+0040
1987,05,+0040
1987,06,+0041
1987,07,+0040
1987,08,+0040
1987,09,+0045
1987,10,+0050
1987,11,+0050
1987,12,+0051
1987,13,+0050
1987,14,+0050
1987,15,+0051
1987,16,+0050
1987,17,+0050
1987,18,+0046
1987,19,+0040
1987,20,+0040
1987,21,+0046
1987,22,+0040
1987,23,+0040
1988,00,+0060
1988,03,+0062
1988,04,+0060
1988,05,+0060
1988,06,+0053
1988,07,+0050
1988,08,+0060
1988,09,+0052
1988,10,+0050
1988,11,+0050
1988,12,+0058
1988,13,+0060
1988,14,+0050
1988,15,+0050
1988,16,+0050
1988,17,+0050
1988,18,+0049
1989,00,+0060
1989,01,+0050
1989,02,+0050
1989,03,+0052
1989,04,+0050
1989,05,+0060
1989,06,+0059
1989,07,+0080
1989,08,+0060
1989,09,+0072
1989,10,+0070
1989,11,+0070
1989,12,+0070
1989,13,+0070
1989,14,+0070
1989,15,+0070
1989,16,+0070
1989,17,+0070
1989,18,+0064
1989,21,+0060
1990,00,+0042
1990,01,+0040
1990,02,+0040
1990,03,+0046
1990,04,+0050
1990,05,+0050
1990,06,+0056
1990,07,+0060
1990,08,+0060
1990,09,+0068
1990,10,+0070
1990,11,+0070
1990,12,+0070
1990,13,+0070
1990,14,+0080
1990,15,+0086
1990,16,+0100
1990,17,+0100
1990,18,+0101
1990,21,+0083
1991,00,+0080
1991,03,+0080
1991,04,+0080
1991,05,+0080
1991,06,+0086
1991,07,+0090
1991,08,+0080
1991,09,+0080
1991,10,+0080
1991,11,+0080
1991,12,+0087
1991,13,+0090
1991,14,+0090
1991,15,+0094
1991,16,+0090
1991,17,+0090
1991,18,+0093
1991,21,+0085
1992,00,+0033
1992,03,+0031
1992,04,+0030
1992,05,+0040
1992,06,+0039
1992,07,+0040
1992,08,+0050
1992,09,+0050
1992,10,+0050
1992,12,+0050
1992,13,+0050
1992,14,+0050
1992,15,+0055
1992,16,+0050
1992,17,+0050
1992,18,+0051
1992,19,+0050
1992,20,+0040
1992,21,+0035
1993,00,+0105
1993,03,+0100
1993,04,+0110
1993,05,+0120
1993,06,+0118
1993,07,+0120
1993,09,+0127
1993,10,+0130
1993,11,+0130
1993,12,+0138
1993,13,+0130
1993,14,+0130
1993,15,+0132
1993,17,+0130
1993,18,+0122
1993,19,+0120
1993,20,+0120
1993,21,+0119
1994,00,+0025
1994,03,+0031
1994,04,+0030
1994,05,+0030
1994,06,+0041
1994,09,+0041
1994,12,+0045
1994,13,+0040
1994,14,+0040
1994,15,+0045
1994,16,+0050
1994,17,+0050
1994,18,+0047
1994,21,+0045
1995,00,+0060
1995,01,+0060
1995,03,+0055
1995,04,+0060
1995,06,+0058
1995,07,+0060
1995,08,+0060
1995,09,+0063
1995,10,+0070
1995,11,+0070
1995,12,+0073
1995,13,+0080
1995,14,+0070
1995,15,+0065
1995,16,+0070
1995,17,+0070
1995,18,+0065
1995,19,+0070
1995,20,+0070
1995,21,+0071
1995,22,+0070
1995,23,+0080
1996,00,+0065
1996,01,+0060
1996,02,+0060
1996,03,+0061
1996,04,+0060
1996,05,+0060
1996,06,+0064
1996,07,+0070
1996,09,+0062
1996,10,+0060
1996,11,+0060
1996,12,+0068
1996,13,+0070
1996,14,+0070
1996,15,+0066
1996,16,+0070
1996,17,+0070
1996,18,+0070
1996,19,+0070
1996,20,+0070
1996,21,+0063
1996,22,+0060
1997,00,+0038
1997,01,+0040
1997,03,+0037
1997,04,+0040
1997,05,+0040
1997,06,+0039
1997,07,+0040
1997,08,+0040
1997,09,+0045
1997,10,+0050
1997,11,+0050
1997,12,+0044
1997,13,+0050
1997,14,+0050
1997,15,+0055
1997,17,+0060
1997,18,+0054
1997,19,+0060
1997,20,+0060
1997,21,+0054
1997,22,+0050
1997,23,+0050
1998,00,+0073
1998,01,+0070
1998,02,+0070
1998,03,+0070
1998,04,+0070
1998,06,+0081
1998,07,+0090
1998,08,+0070
1998,09,+0081
1998,10,+0080
1998,11,+0090
1998,12,+0085
1998,13,+0090
1998,15,+0086
1998,16,+0090
1998,17,+0090
1998,18,+0081
1998,19,+0080
1998,21,+0079
1998,22,+0070
1998,23,+0060
1999,00,+0061
1999,01,+0060
1999,02,+0060
1999,03,+0057
1999,04,+0060
1999,05,+0060
1999,06,+0061
1999,07,+0060
1999,09,+0059
1999,10,+0060
1999,11,+0060
1999,12,+0065
1999,13,+0070
1999,14,+0070
1999,15,+0066
1999,16,+0070
1999,17,+0060
1999,18,+0053
1999,19,+0050
1999,20,+0050
1999,21,+0049
1999,22,+0050
1999,23,+0050
2000,00,+0058
2000,01,+0060
2000,02,+0060
2000,03,+0066
2000,04,+0070
2000,05,+0070
2000,06,+0076
2000,07,+0090
2000,08,+0090
2000,09,+0081
2000,10,+0080
2000,11,+0070
2000,12,+0069
2000,14,+0080
2000,15,+0078
2000,16,+0090
2000,17,+0080
2000,18,+0090
2000,19,+0090
2000,20,+0080
2000,21,+0074
2000,22,+0070
2000,23,+0070
2001,00,+0075
2001,01,+0080
2001,02,+0080
2001,03,+0080
2001,04,+0080
2001,05,+0080
2001,06,+0077
2001,07,+0080
2001,08,+0080
2001,09,+0084
2001,10,+0080
2001,11,+0080
2001,12,+0084
2001,13,+0090
2001,14,+0090
2001,15,+0088
2001,16,+0090
2001,17,+0090
2001,18,+0081
2001,19,+0080
2001,20,+0080
2001,21,+0080
2001,22,+0080
2001,23,+0080
2002,00,+0080
2002,01,+0080
2002,02,+0080
2002,03,+0080
2002,04,+0080
2002,05,+0090
2002,06,+0087
2002,07,+0090
2002,08,+0080
2002,09,+0091
2002,10,+0090
2002,11,+0080
2002,12,+0083
2002,13,+0100
2002,14,+0100
2002,15,+0108
2002,16,+0110
2002,17,+0110
2002,18,+0102
2002,19,+0100
2002,20,+0090
2002,21,+0088
2002,22,+0080
2002,23,+0070
2003,00,+0074
2003,01,+0070
2003,02,+0070
2003,03,+0076
2003,04,+0080
2003,05,+0080
2003,06,+0080
2003,07,+0090
2003,08,+0080
2003,09,+0078
2003,10,+0090
2003,11,+0090
2003,12,+0090
2003,13,+0090
2003,14,+0090
2003,15,+0088
2003,17,+0090
2003,18,+0080
2003,20,+0090
2003,21,+0083
2003,22,+0090
2003,23,+0090
2004,00,+0039
2004,01,+0040
2004,02,+0040
2004,03,+0041
2004,04,+0050
2004,06,+0058
2004,07,+0060
2004,08,+0060
2004,09,+0061
2004,10,+0060
2004,11,+0060
2004,12,+0060
2004,13,+0070
2004,14,+0070
2004,15,+0064
2004,16,+0070
2004,17,+0080
2004,18,+0079
2004,19,+0080
2004,20,+0080
2004,21,+0070
2004,22,+0060
2004,23,+0060
2005,00,+0058
2005,01,+0057
2005,02,+0055
2005,03,+0055
2005,04,+0056
2005,05,+0057
2005,06,+0060
2005,07,+0063
2005,08,+0071
2005,09,+0079
2005,10,+0086
2005,11,+0089
2005,12,+0091
2005,13,+0095
2005,14,+0092
2005,15,+0091
2005,16,+0090
2005,17,+0089
2005,18,+0085
2005,19,+0081
2005,20,+0078
2005,21,+0072
2005,22,+0071
2005,23,+0070
2006,00,+0070
2006,01,+0064
2006,02,+0069
2006,03,+0066
2006,04,+0065
2006,05,+0068
2006,06,+0071
2006,07,+0068
2006,08,+0075
2006,09,+0073
2006,10,+0069
2006,11,+0075
2006,12,+0075
2006,13,+0085
2006,14,+0081
2006,15,+0083
2006,16,+0080
2006,17,+0072
2006,18,+0074
2006,19,+0078
2006,20,+0075
2006,21,+0072
2006,22,+0068
2006,23,+0068
2007,00,+0055
2007,01,+0055
2007,02,+0054
2007,03,+0053
2007,04,+0053
2007,05,+0056
2007,06,+0055
2007,07,+0055
2007,08,+0053
2007,09,+0055
2007,10,+0054
2007,11,+0056
2007,12,+0061
2007,13,+0061
2007,14,+0063
2007,15,+0069
2007,16,+0071
2007,17,+0069
2007,18,+0062
2007,19,+0056
2007,20,+0057
2007,21,+0054
2007,22,+0055
2007,23,+0058
2008,00,+0047
2008,01,+0026
2008,02,+0024
2008,03,+0031
2008,04,+0029
2008,05,+0035
2008,06,+0034
2008,07,+0015
2008,08,+0005
2008,09,+0000
2008,10,+0008
2008,11,+0027
2008,12,+0034
2008,13,+0022
2008,14,+0033
2008,15,+0032
2008,16,+0011
2008,17,+0019
2008,18,+0031
2008,19,+0031
2008,20,+0031
2008,21,+0033
2008,22,+0032
2008,23,+0032
2009,00,+0073
2009,01,+0071
2009,02,+0069
2009,03,+0068
2009,04,+0068
2009,05,+0066
2009,06,+0068
2009,07,+0069
2009,08,+0070
2009,09,+0068
2009,10,+0069
2009,11,+0069
2009,12,+0070
2009,13,+0071
2009,14,+0074
2009,15,+0073
2009,16,+0072
2009,17,+0068
2009,18,+0068
2009,19,+0065
2009,20,+0065
2009,21,+0063
2009,22,+0060
2009,23,+0055
2010,00,+0046
2010,01,+0046
2010,02,+0051
2010,03,+0050
2010,04,+0048
2010,05,+0049
2010,06,+0052
2010,07,+0054
2010,08,+0057
2010,09,+0060
2010,10,+0058
2010,11,+0062
2010,12,+0059
2010,13,+0058
2010,14,+0059
2010,15,+0055
2010,16,+0049
2010,17,+0046
2010,18,+0051
2010,19,+0042
2010,20,+0042
2010,21,+0039
2010,22,+0033
2010,23,+0023
2011,00,+0049
2011,01,+0044
2011,02,+0046
2011,03,+0047
2011,04,+0047
2011,05,+0049
2011,06,+0056
2011,07,+0052
2011,08,+0052
2011,09,+0061
2011,10,+0055
2011,11,+0057
2011,12,+0075
2011,13,+0088
2011,14,+0085
2011,15,+0081
2011,16,+0080
2011,17,+0078
2011,18,+0068
2011,19,+0062
2011,20,+0054
2011,21,+0053
2011,22,+0049
2011,23,+0042
2012,00,+0057
2012,01,+0058
2012,02,+0062
2012,03,+0060
2012,04,+0059
2012,05,+0053
2012,06,+0054
2012,07,+0053
2012,08,+0061
2012,09,+0063
2012,10,+0047
2012,11,+0050
2012,12,+0050
2012,13,+0050
2012,14,+0050
2012,15,+0050
2012,16,+0052
2012,17,+0057
2012,18,+0058
2012,19,+0061
2012,20,+0067
2012,21,+0065
2012,22,+0065
2012,23,+0063
2013,00,+0030
2013,01,+0032
2013,02,+0039
2013,03,+0035
2013,04,+0036
2013,05,+0038
2013,06,+0030
2013,07,+0030
2013,08,+0033
2013,09,+0030
2013,10,+0023
2013,11,+0020
2013,12,+0020
2013,13,+0017
2013,14,+0025
2013,15,+0026
2013,16,+0026
2013,17,+0025
2013,18,+0017
2013,19,+0009
2013,20,+0019
2013,21,+0018
2013,22,+0017
2013,23,+0015
2014,00,+0074
2014,01,+0070
2014,02,+0071
2014,03,+0072
2014,04,+0076
2014,05,+0089
2014,06,+0093
2014,07,+0091
2014,08,+0091
2014,09,+0094
2014,10,+0090
2014,11,+0090
2014,12,+0096
2014,13,+0096
2014,14,+0100
2014,15,+0096
2014,16,+0092
2014,17,+0089
2014,18,+0082
2014,19,+0065
2014,20,+0066
2014,21,+0064
2014,22,+0062
2014,23,+0060
2015,00,+0097
2015,01,+0099
2015,02,+0086
2015,03,+0089
2015,04,+0094
2015,05,+0109
2015,06,+0110
2015,07,+0107
2015,08,+0120
2015,09,+0113
2015,10,+0104
2015,11,+0102
2015,12,+0114
2015,13,+0104
2015,14,+0108
2015,15,+0113
2015,16,+0110
2015,17,+0102
2015,18,+0105
2015,19,+0099
2015,20,+0095
