year,hour,temp
1976,00,+0000
1976,03,+0000
1976,06,+0000
1976,12,+0020
1976,15,+0010
1976,18,+0020
1976,21,+0020
1977,00,+0010
1977,03,-0010
1977,06,+0020
1977,09,+0040
1977,12,+0040
1977,15,+0050
1977,18,+0040
1978,00,+0030
1978,03,+0030
1978,05,+0040
1978,06,+0040
1978,09,+0040
1978,12,+0050
1978,15,+0030
1978,18,+0030
1978,21,+0030
1979,00,+0010
1979,03,+0010
1979,06,+0010
1979,09,+0020
1979,15,+0020
1979,21,+0010
1980,00,+0000
1980,03,-0010
1980,06,-0010
1980,09,+0000
1980,12,+0000
1980,15,+0010
1980,18,+0010
1980,21,+0010
1981,00,+0040
1981,03,+0040
1981,06,+0040
1981,09,+0040
1981,12,+0050
1981,15,+0050
1981,18,+0050
1981,21,+0060
1982,00,-0030
1982,03,-0030
1982,06,-0021
1982,09,-0014
1982,12,-0008
1982,15,-0011
1982,16,-0024
1982,18,-0024
1982,21,-0024
1983,00,+0041
1983,03,+0037
1983,06,+0036
1983,09,+0038
1983,15,+0034
1983,18,+0037
1983,21,+0040
1984,00,+0012
1984,06,+0025
1984,09,+0032
1984,12,+0039
1984,15,+0025
1984,18,+0025
1984,21,+0013
1985,00,+0008
1985,03,+0002
1985,04,+0010
1985,05,+0010
1985,06,+0008
1985,07,+0010
1985,08,+0010
1985,09,+0012
1985,10,+0010
1985,11,+0010
1985,12,+0017
1985,13,+0020
1985,14,+0020
1985,15,+0022
1985,16,+0020
1985,17,+0020
1985,18,+0020
1985,19,+0020
1985,20,+0020
1985,21,+0017
1985,22,+0010
1985,23,+0010
1986,00,+0038
1986,02,+0040
1986,03,+0048
1986,04,+0050
1986,05,+0060
1986,06,+0055
1986,07,+0060
1986,08,+0060
1986,09,+0061
1986,10,+0060
1986,11,+0070
1986,12,+0065
1986,13,+0070
1986,14,+0070
1986,15,+0064
1986,16,+0060
1986,17,+0060
1986,18,+0058
1986,21,+0044
1987,00,+0022
1987,03,+0021
1987,04,+0020
1987,05,+0020
1987,06,+0022
1987,07,+0020
1987,08,+0030
1987,09,+0027
1987,10,+0040
1987,12,+0041
1987,15,+0034
1987,16,+0030
1987,17,+0030
1987,18,+0027
1987,21,+0021
1988,00,+0002
1988,03,-0005
1988,04,-0010
1988,05,+0000
1988,06,+0010
1988,07,+0010
1988,08,+0010
1988,09,+0019
1988,10,+0030
1988,11,+0030
1988,12,+0034
1988,13,+0040
1988,14,+0040
1988,15,+0037
1988,16,+0040
1988,17,+0040
1988,18,+0039
1988,21,+0043
1989,00,+0036
1989,03,+0028
1989,04,+0030
1989,05,+0030
1989,06,+0030
1989,08,+0030
1989,09,+0030
1989,10,+0030
1989,11,+0040
1989,12,+0040
1989,13,+0040
1989,14,+0040
1989,15,+0038
1989,16,+0040
1989,17,+0030
1989,18,+0032
1989,21,+0020
1990,00,+0038
1990,01,+0030
1990,02,+0040
1990,03,+0046
1990,04,+0050
1990,05,+0050
1990,06,+0060
1990,07,+0070
1990,08,+0060
1990,09,+0052
1990,10,+0060
1990,11,+0060
1990,12,+0062
1990,13,+0070
1990,15,+0060
1990,17,+0060
1990,18,+0059
1990,21,+0059
1991,00,-0009
1991,03,-0007
1991,04,-0010
1991,05,-0010
1991,06,-0010
1991,07,-0010
1991,08,-0010
1991,09,+0000
1991,10,+0000
1991,11,+0000
1991,12,+0016
1991,13,+0020
1991,14,+0020
1991,15,+0018
1991,16,+0020
1991,18,+0017
1991,21,+0003
1992,00,-0013
1992,03,-0024
1992,04,-0030
1992,05,-0020
1992,06,-0017
1992,07,-0010
1992,08,+0000
1992,09,+0000
1992,10,+0000
1992,11,+0000
1992,12,+0006
1992,13,+0010
1992,14,+0000
1992,15,+0014
1992,16,+0000
1992,17,+0010
1992,18,+0009
1992,21,+0008
1993,00,+0011
1993,03,+0002
1993,04,+0010
1993,05,+0010
1993,06,+0015
1993,07,+0020
1993,08,+0020
1993,09,+0017
1993,10,+0020
1993,11,+0030
1993,12,+0025
1993,13,+0030
1993,14,+0030
1993,15,+0028
1993,16,+0030
1993,17,+0020
1993,18,+0017
1993,19,+0010
1993,20,+0010
1993,21,+0000
1993,22,-0010
1993,23,+0000
1994,00,+0026
1994,01,+0020
1994,02,+0030
1994,03,+0030
1994,04,+0030
1994,05,+0030
1994,06,+0027
1994,07,+0030
1994,08,+0030
1994,09,+0038
1994,10,+0040
1994,11,+0020
1994,12,+0027
1994,13,+0020
1994,14,+0020
1994,15,+0036
1994,16,+0030
1994,17,+0030
1994,18,+0022
1994,21,+0019
1995,00,+0016
1995,01,+0020
1995,02,+0010
1995,03,+0009
1995,04,+0010
1995,06,+0014
1995,07,+0020
1995,08,+0020
1995,09,+0019
1995,10,+0030
1995,11,+0030
1995,12,+0030
1995,14,+0030
1995,15,+0029
1995,16,+0030
1995,17,+0030
1995,18,+0030
1995,19,+0020
1995,20,+0010
1995,21,+0020
1995,22,+0010
1995,23,+0010
1996,00,+0016
1996,01,+0010
1996,02,+0010
1996,03,-0003
1996,04,+0000
1996,05,+0010
1996,06,+0015
1996,07,+0020
1996,08,+0020
1996,09,+0029
1996,10,+0020
1996,11,+0030
1996,12,+0022
1996,13,+0020
1996,14,+0030
1996,15,+0030
1996,17,+0030
1996,18,+0036
1996,19,+0040
1996,20,+0040
1996,21,+0044
1996,22,+0050
1996,23,+0050
1997,00,+0020
1997,01,+0020
1997,03,+0020
1997,04,+0020
1997,05,+0020
1997,06,+0018
1997,07,+0020
1997,08,+0030
1997,09,+0031
1997,10,+0040
1997,11,+0030
1997,12,+0035
1997,13,+0040
1997,14,+0040
1997,15,+0044
1997,17,+0040
1997,18,+0033
1997,20,+0020
1997,21,+0021
1997,22,+0030
1997,23,+0030
1998,00,+0027
1998,01,+0030
1998,02,+0020
1998,03,+0020
1998,04,+0020
1998,05,+0020
1998,06,+0018
1998,07,+0020
1998,08,+0020
1998,09,+0023
1998,10,+0020
1998,11,+0020
1998,12,+0023
1998,13,+0020
1998,14,+0020
1998,15,+0026
1998,16,+0030
1998,17,+0030
1998,18,+0030
1998,19,+0030
1998,20,+0030
1998,21,+0030
1998,22,+0020
1998,23,+0020
1999,00,+0027
1999,01,+0020
1999,03,+0018
1999,04,+0030
1999,05,+0030
1999,06,+0034
1999,07,+0030
1999,09,+0046
1999,10,+0040
1999,11,+0040
1999,12,+0047
1999,13,+0040
1999,14,+0040
1999,15,+0045
1999,16,+0050
1999,17,+0050
1999,18,+0044
1999,19,+0030
1999,20,+0030
1999,21,+0029
1999,22,+0030
2000,00,+0017
2000,01,+0020
2000,02,+0020
2000,03,+0013
2000,04,+0010
2000,05,+0010
2000,06,+0014
2000,07,+0020
2000,08,+0020
2000,09,+0026
2000,10,+0020
2000,11,+0030
2000,12,+0018
2000,13,+0020
2000,14,+0020
2000,15,+0016
2000,16,+0020
2000,17,+0020
2000,18,+0016
2000,19,+0020
2000,20,+0020
2000,21,+0019
2000,22,+0020
2000,23,+0020
2001,00,+0074
2001,01,+0070
2001,02,+0070
2001,03,+0074
2001,04,+0070
2001,05,+0080
2001,06,+0074
2001,07,+0080
2001,08,+0070
2001,09,+0071
2001,10,+0066
2001,11,+0070
2001,12,+0071
2001,13,+0070
2001,14,+0070
2001,15,+0071
2001,16,+0070
2001,17,+0070
2001,18,+0066
2001,19,+0070
2001,20,+0070
2001,21,+0055
2001,22,+0060
2001,23,+0050
2002,00,-0001
2002,01,+0000
2002,02,+0000
2002,03,-0006
2002,04,-0010
2002,05,-0010
2002,06,+0002
2002,07,+0010
2002,08,+0010
2002,09,+0013
2002,10,+0020
2002,11,+0020
2002,12,+0028
2002,13,+0020
2002,14,+0030
2002,17,+0020
2002,18,+0020
2002,19,+0010
2002,22,+0020
2002,23,+0010
2003,00,+0056
2003,01,+0050
2003,02,+0050
2003,03,+0050
2003,04,+0050
2003,05,+0050
2003,06,+0050
2003,07,+0050
2003,08,+0050
2003,09,+0051
2003,10,+0050
2003,11,+0050
2003,12,+0047
2003,13,+0050
2003,14,+0050
2003,15,+0046
2003,16,+0050
2003,17,+0050
2003,18,+0046
2003,19,+0040
2003,20,+0040
2003,21,+0040
2003,23,+0030
2004,00,+0111
2004,01,+0100
2004,02,+0090
2004,03,+0082
2004,05,+0070
2004,06,+0059
2004,07,+0070
2004,08,+0060
2004,09,+0064
2004,10,+0070
2004,11,+0070
2004,12,+0075
2004,13,+0080
2004,14,+0080
2004,15,+0076
2004,16,+0070
2004,17,+0080
2004,18,+0073
2004,19,+0060
2004,20,+0060
2004,21,+0057
2004,22,+0060
2004,23,+0050
2005,00,+0054
2005,01,+0054
2005,02,+0055
2005,03,+0055
2005,04,+0054
2005,05,+0058
2005,06,+0058
2005,07,+0060
2005,08,+0062
2005,09,+0064
2005,10,+0068
2005,11,+0068
2005,12,+0070
2005,13,+0071
2005,14,+0070
2005,15,+0064
2005,16,+0062
2005,17,+0060
2005,18,+0056
2005,19,+0054
2005,20,+0050
2005,21,+0055
2005,22,+0046
2005,23,+0050
2006,00,+0022
2006,01,+0018
2006,02,+0027
2006,03,+0016
2006,04,+0023
2006,05,+0018
2006,06,+0023
2006,07,+0039
2006,08,+0039
2006,09,+0051
2006,10,+0050
2006,11,+0050
2006,12,+0046
2006,13,+0047
2006,14,+0050
2006,15,+0043
2006,16,+0040
2006,17,+0039
2006,18,+0037
2006,19,+0037
2006,20,+0034
2006,21,+0035
2006,22,+0033
2006,23,+0036
2007,00,+0035
2007,01,+0038
2007,02,+0027
2007,03,+0031
2007,04,+0031
2007,05,+0033
2007,06,+0036
2007,07,+0044
2007,08,+0047
2007,09,+0047
2007,10,+0049
2007,11,+0049
2007,12,+0052
2007,13,+0053
2007,14,+0056
2007,15,+0057
2007,16,+0054
2007,17,+0051
2007,18,+0050
2007,19,+0037
2007,20,+0032
2007,21,+0028
2007,22,+0025
2007,23,+0025
2008,00,+0031
2008,01,+0027
2008,02,+0030
2008,03,+0031
2008,04,+0032
2008,05,+0029
2008,06,+0040
2008,07,+0043
2008,08,+0050
2008,09,+0050
2008,10,+0052
2008,11,+0055
2008,12,+0049
2008,13,+0049
2008,14,+0047
2008,15,+0049
2008,16,+0044
2008,17,+0040
2008,18,+0040
2008,19,+0037
2008,20,+0032
2008,21,+0033
2008,22,+0032
2008,23,+0027
2009,00,+0030
2009,01,+0033
2009,02,+0034
2009,03,+0035
2009,04,+0031
2009,05,+0031
2009,06,+0036
2009,07,+0036
2009,08,+0041
2009,09,+0043
2009,10,+0043
2009,11,+0046
2009,12,+0050
2009,13,+0051
2009,14,+0048
2009,15,+0052
2009,16,+0051
2009,17,+0053
2009,18,+0052
2009,19,+0052
2009,20,+0048
2009,21,+0046
2009,22,+0044
2009,23,+0045
2010,00,+0013
2010,01,+0009
2010,02,+0011
2010,03,+0011
2010,04,+0011
2010,05,+0016
2010,06,+0023
2010,07,+0025
2010,08,+0030
2010,09,+0033
2010,10,+0035
2010,11,+0034
2010,12,+0029
2010,13,+0025
2010,14,+0022
2010,15,+0023
2010,16,+0024
2010,17,+0022
2010,18,+0027
2010,19,+0025
2010,20,+0022
2010,21,+0024
2010,22,+0022
2010,23,+0023
2011,00,+0097
2011,01,+0090
2011,02,+0090
2011,03,+0088
2011,04,+0081
2011,05,+0075
2011,06,+0070
2011,07,+0071
2011,08,+0077
2011,09,+0085
2011,10,+0070
2011,11,+0066
2011,12,+0071
2011,13,+0068
2011,14,+0070
2011,15,+0072
2011,16,+0068
2011,17,+0069
2011,18,+0068
2011,19,+0063
2011,20,+0063
2011,21,+0062
2011,22,+0059
2011,23,+0062
2012,00,+0040
2012,01,+0041
2012,02,+0039
2012,03,+0039
2012,04,+0041
2012,05,+0040
2012,06,+0044
2012,07,+0051
2012,08,+0048
2012,09,+0052
2012,10,+0054
2012,11,+0052
2012,12,+0053
2012,13,+0056
2012,14,+0061
2012,15,+0055
2012,16,+0061
2012,17,+0058
2012,18,+0054
2012,19,+0049
2012,20,+0043
2012,21,+0040
2012,22,+0038
2012,23,+0039
2013,00,+0074
2013,01,+0060
2013,02,+0058
2013,03,+0055
2013,04,+0060
2013,05,+0061
2013,06,+0060
2013,07,+0060
2013,08,+0060
2013,09,+0065
2013,10,+0068
2013,11,+0058
2013,12,+0062
2013,13,+0062
2013,14,+0063
2013,15,+0055
2013,16,+0057
2013,17,+0048
2013,18,+0052
2013,19,+0050
2013,20,+0050
2013,21,+0040
2013,22,+0043
2013,23,+0040
2014,00,+0027
2014,01,+0024
2014,02,+0024
2014,03,+0026
2014,04,+0025
2014,05,+0024
2014,06,+0029
2014,07,+0031
2014,08,+0036
2014,09,+0062
2014,10,+0052
2014,11,+0055
2014,12,+0055
2014,13,+0054
2014,14,+0054
2014,15,+0055
2014,16,+0055
2014,17,+0051
2014,18,+0048
2014,19,+0046
2014,20,+0044
2014,21,+0045
2014,22,+0044
2014,23,+0048
2015,00,+0016
2015,01,+0007
2015,02,+0007
2015,03,+0010
2015,04,+0007
2015,05,+0008
2015,06,+0014
2015,07,+0014
2015,08,+0020
2015,09,+0017
2015,10,+0020
2015,11,+0026
2015,12,+0024
2015,13,+0026
2015,14,+0027
2015,15,+0030
2015,16,+0028
2015,17,+0028
2015,18,+0026
2015,19,+0021
2015,20,+0019
2015,21,+0017
2015,22,+0018
2015,23,+0016
2016,00,+0016
2016,01,+0014
2016,02,+0011
2016,03,+0009
2016,04,+0006
2016,05,+0020
2016,06,+0020
2016,07,+0030
2016,08,+0040
2016,09,+0050
2016,10,+0040
2016,11,+0050
2016,12,+0050
2016,13,+0040
2016,14,+0050
2016,15,+0044
2016,16,+0043
2016,17,+0041
2016,18,+0040
2016,19,+0038
2016,20,+0035
2016,21,+0031
2016,22,+0030
2016,23,+0033
2017,00,+0019
2017,01,+0013
2017,02,+0013
2017,03,+0020
2017,04,+0021
2017,05,+0030
2017,06,+0030
2017,07,+0030
2017,08,+0040
2017,09,+0040
2017,10,+0050
2017,11,+0050
2017,12,+0050
2017,13,+0050
2017,14,+0054
2017,15,+0052
2017,16,+0052
2017,17,+0049
2017,18,+0049
2017,19,+0048
2017,20,+0045
2017,21,+0046
2017,22,+0046
2017,23,+0043
2018,00,+0047
2018,01,+0042
2018,02,+0039
2018,03,+0038
2018,04,+0041
2018,05,+0044
2018,06,+0050
2018,07,+0050
2018,08,+0060
2018,09,+0060
2018,10,+0060
2018,11,+0080
2018,12,+0070
2018,13,+0070
2018,14,+0066
2018,15,+0064
2018,16,+0054
2018,17,+0057
2018,18,+0052
2018,19,+0049
2018,20,+0047
2018,21,+0044
2018,22,+0054
2018,23,+0035
2019,00,-0016
2019,01,-0020
2019,02,-0014
2019,03,-0011
2019,04,-0003
2019,05,+0000
2019,06,+0000
2019,07,+0010
2019,08,+0010
2019,09,+0020
2019,10,+0017
2019,11,+0020
2019,12,+0020
2019,13,+0010
2019,14,+0010
2019,15,+0010
2019,16,+0010
2019,17,+0010
2019,18,+0010
2019,19,+0008
2019,20,+0011
2019,21,+0010
2019,22,+0012
2019,23,+0031
