year,hour,temp
1975,00,-0180
1975,03,-0180
1975,06,-0190
1975,09,-0200
1975,12,-0210
1975,18,-0210
1975,21,-0190
1976,00,-0150
1976,03,-0140
1976,09,-0150
1976,12,-0150
1976,15,-0150
1976,18,-0160
1977,00,-0130
1977,03,-0130
1977,06,-0120
1977,09,-0130
1977,12,-0130
1977,15,-0120
1977,18,-0110
1977,21,-0110
1978,00,-0210
1978,03,-0210
1978,06,-0190
1978,09,-0190
1978,12,-0170
1978,15,-0170
1978,18,-0150
1978,21,-0160
1979,00,-0070
1979,03,-0050
1979,06,-0040
1979,09,-0030
1979,12,-0020
1979,15,-0020
1979,18,-0040
1980,00,-0160
1980,03,-0170
1980,06,-0180
1980,09,-0170
1980,12,-0190
1980,15,-0190
1980,18,-0200
1980,21,-0190
1981,00,-0020
1981,03,-0010
1981,06,+0000
1981,09,-0010
1981,12,-0010
1981,15,-0010
1981,18,-0010
1981,21,-0010
1982,00,-0039
1982,03,-0040
1982,06,-0042
1982,08,-0080
1982,09,-0073
1982,12,-0081
1982,15,-0073
1982,18,-0049
1982,21,-0044
1983,00,-0197
1983,03,-0209
1983,06,-0215
1983,12,-0191
1983,15,-0174
1983,18,-0154
1983,21,-0154
1984,00,-0205
1984,03,-0183
1984,06,-0175
1984,07,-0180
1984,08,-0160
1984,09,-0156
1984,10,-0140
1984,11,-0140
1984,12,-0134
1984,15,-0144
1984,18,-0141
1984,20,-0140
1984,21,-0142
1984,23,-0140
1985,00,-0086
1985,02,-0090
1985,03,-0092
1985,06,-0090
1985,07,-0090
1985,08,-0090
1985,09,-0088
1985,10,-0090
1985,12,-0097
1985,15,-0098
1985,18,-0122
1985,21,-0120
1986,00,-0037
1986,03,-0034
1986,06,-0032
1986,07,-0040
1986,08,-0040
1986,09,-0043
1986,10,-0040
1986,11,-0040
1986,12,-0039
1986,13,-0040
1986,14,-0040
1986,15,-0048
1986,18,-0052
1986,21,-0053
1987,00,-0064
1987,03,-0078
1987,06,-0093
1987,07,-0100
1987,08,-0110
1987,09,-0114
1987,10,-0120
1987,11,-0130
1987,12,-0130
1987,13,-0140
1987,14,-0140
1987,15,-0156
1987,18,-0164
1987,21,-0171
1988,00,-0215
1988,03,-0231
1988,06,-0250
1988,07,-0250
1988,08,-0250
1988,09,-0245
1988,10,-0240
1988,11,-0240
1988,12,-0237
1988,13,-0240
1988,14,-0240
1988,15,-0243
1988,16,-0240
1988,18,-0224
1988,21,-0234
1989,00,-0150
1989,03,-0149
1989,04,-0140
1989,05,-0140
1989,06,-0150
1989,07,-0140
1989,08,-0140
1989,09,-0140
1989,10,-0140
1989,12,-0154
1989,13,-0150
1989,15,-0150
1989,18,-0152
1989,21,-0161
1990,00,-0184
1990,03,-0176
