year,hour,temp
1976,00,+0040
1976,06,+0050
1976,12,+0060
1976,15,+0050
1976,18,+0040
1976,21,+0040
1977,00,+0110
1977,03,+0090
1977,06,+0090
1977,09,+0070
1977,12,+0110
1977,18,+0060
1977,21,+0060
1977,22,+0060
1978,00,+0080
1978,03,+0070
1978,06,+0080
1978,09,+0080
1978,12,+0100
1978,15,+0100
1978,18,+0080
1978,21,+0080
1979,00,+0050
1979,03,+0040
1979,06,+0040
1979,12,+0040
1979,15,+0010
1979,18,+0060
1979,21,+0040
1980,00,+0060
1980,03,+0060
1980,06,+0060
1980,09,+0070
1980,12,+0070
1980,15,+0050
1980,18,+0050
1980,21,+0050
1981,00,+0070
1981,03,+0080
1981,06,+0070
1981,09,+0070
1981,12,+0080
1981,15,+0120
1981,21,+0070
1982,00,+0068
1982,03,+0056
1982,06,+0055
1982,09,+0058
1982,12,+0063
1982,15,+0067
1982,18,+0071
1982,21,+0083
1983,00,+0048
1983,01,+0048
1983,03,+0058
1983,06,+0054
1983,09,+0047
1983,12,+0049
1983,15,+0061
1983,18,+0050
1983,21,+0040
1984,00,+0054
1984,03,+0052
1984,06,+0053
1984,09,+0064
1984,12,+0076
1984,15,+0089
1984,18,+0109
1985,00,+0078
1985,03,+0083
1985,04,+0070
1985,05,+0070
1985,06,+0088
1985,07,+0080
1985,08,+0080
1985,09,+0076
1985,10,+0070
1985,11,+0070
1985,12,+0070
1985,13,+0070
1985,14,+0070
1985,15,+0071
1985,16,+0070
1985,17,+0070
1985,18,+0072
1985,21,+0062
1986,00,+0054
1986,03,+0055
1986,04,+0050
1986,05,+0050
1986,06,+0051
1986,08,+0050
1986,09,+0058
1986,10,+0060
1986,11,+0060
1986,12,+0063
1986,13,+0070
1986,14,+0070
1986,15,+0071
1986,16,+0080
1986,17,+0080
1986,18,+0080
1986,19,+0080
1986,21,+0079
1986,23,+0100
1987,00,+0018
1987,01,+0020
1987,02,+0020
1987,03,+0018
1987,04,+0020
1987,05,+0020
1987,06,+0017
1987,07,+0020
1987,08,+0030
1987,09,+0028
1987,11,+0030
1987,12,+0032
1987,13,+0040
1987,14,+0040
1987,15,+0036
1987,18,+0048
1988,00,+0090
1988,06,+0093
1988,07,+0100
1988,08,+0100
1988,09,+0112
1988,10,+0120
1988,11,+0120
1988,12,+0131
1988,13,+0130
1988,14,+0130
1988,15,+0129
1988,17,+0120
1988,18,+0118
