year,hour,temp
1976,00,-0110
1976,03,-0130
1976,06,-0160
1976,09,-0150
1976,12,-0160
1976,15,-0150
1976,18,-0140
1976,21,-0130
1977,00,-0110
1977,03,-0120
1977,06,-0110
1977,09,-0110
1977,12,-0110
1977,15,-0120
1977,18,-0110
1977,21,-0110
1978,00,-0260
1978,03,-0250
1978,06,-0280
1978,09,-0260
1978,10,-0280
1978,12,-0240
1978,15,-0240
1978,18,-0240
1978,21,-0200
1979,03,-0140
1979,06,-0140
1979,12,-0150
1979,15,-0160
1979,18,-0160
1979,21,-0170
1980,00,-0190
1980,03,-0190
1980,06,-0180
1980,09,-0160
1980,12,-0160
1980,18,-0260
1980,21,-0270
1981,00,-0130
1981,03,-0190
1981,06,-0300
1981,09,-0310
1981,12,-0310
1981,15,-0310
1981,16,-0310
1981,17,-0310
1981,18,-0310
1981,21,-0290
1982,00,-0278
1982,03,-0278
1982,06,-0274
1982,09,-0286
1982,12,-0305
1982,18,-0318
1982,21,-0321
1983,00,-0054
1983,03,-0069
1983,06,-0074
1983,09,-0091
1983,12,-0105
1983,15,-0109
1983,18,-0111
1984,00,-0122
1984,03,-0132
1984,06,-0111
1984,09,-0090
1984,12,-0087
1984,15,-0092
1984,18,-0075
1984,21,-0075
1985,00,-0168
1985,03,-0164
1985,06,-0172
1985,07,-0180
1985,09,-0184
1985,10,-0190
1985,11,-0190
1985,12,-0180
1985,15,-0184
1985,18,-0189
1985,21,-0185
1986,00,-0004
1986,03,+0033
1986,06,+0009
1986,07,+0010
1986,09,+0035
1986,10,+0040
1986,11,+0040
1986,12,+0040
1986,13,+0040
1986,15,+0037
1986,18,+0030
1986,21,+0030
1987,00,-0247
1987,03,-0221
1987,06,-0228
1987,07,-0250
1987,08,-0260
1987,09,-0251
1987,10,-0250
1987,11,-0260
1987,12,-0257
1987,13,-0260
1987,14,-0280
1987,15,-0280
1987,16,-0270
1987,18,-0251
1987,21,-0265
1988,00,-0229
1988,03,-0230
1988,06,-0233
1988,07,-0230
1988,08,-0300
1988,09,-0310
1988,10,-0270
1988,11,-0250
1988,12,-0244
1988,13,-0230
1988,14,-0220
1988,15,-0216
1988,18,-0207
1988,21,-0203
1989,00,-0091
1989,03,-0113
1989,06,-0145
1989,07,-0150
1989,08,-0160
1989,09,-0171
1989,10,-0170
1989,11,-0150
1989,12,-0170
1989,14,-0180
1989,15,-0174
1989,16,-0200
1989,17,-0210
1989,18,-0210
1989,19,-0210
1989,20,-0220
1989,21,-0231
1989,22,-0210
1989,23,-0190
1990,00,-0134
1990,03,-0134
1990,06,-0131
1990,08,-0130
1990,09,-0139
1990,10,-0140
1990,11,-0140
1990,12,-0134
1990,13,-0140
1990,14,-0130
1990,15,-0129
1990,18,-0126
1990,21,-0131
1991,00,-0053
1991,03,-0032
1991,06,-0021
1991,07,-0020
1991,08,-0020
1991,09,-0018
1991,10,-0020
1991,11,-0010
1991,12,-0019
1991,13,-0020
1991,14,-0010
1991,15,-0006
1991,18,-0018
1991,21,-0024
1992,00,-0137
1992,01,-0130
1992,02,-0130
1992,03,-0125
1992,05,-0120
1992,06,-0118
1992,07,-0110
1992,08,-0110
1992,09,-0105
1992,10,-0110
1992,11,-0110
1992,12,-0110
1992,13,-0100
1992,14,-0090
1992,15,-0089
1992,18,-0073
1992,21,-0072
1993,00,-0204
1993,03,-0213
1993,04,-0200
1993,05,-0220
1993,06,-0211
1993,07,-0220
1993,08,-0210
1993,09,-0206
1993,10,-0220
1993,11,-0220
1993,12,-0224
1993,13,-0230
1993,14,-0220
1993,15,-0228
1993,16,-0220
1993,18,-0235
1993,21,-0224
1994,00,-0197
1994,03,-0206
1994,04,-0210
1994,05,-0210
1994,06,-0206
1994,07,-0210
1994,08,-0200
1994,09,-0202
1994,10,-0210
1994,11,-0200
1994,12,-0199
1994,13,-0190
1994,14,-0190
1994,15,-0202
1994,16,-0180
1994,18,-0189
1994,19,-0190
1994,20,-0180
1994,21,-0182
1995,00,-0259
1995,01,-0260
1995,02,-0270
1995,03,-0280
1995,04,-0280
1995,05,-0270
1995,06,-0283
1995,07,-0290
1995,08,-0290
1995,09,-0299
1995,10,-0300
1995,11,-0300
1995,12,-0313
1995,13,-0310
1995,14,-0320
1995,15,-0312
1995,16,-0320
1995,17,-0310
1995,18,-0322
1995,19,-0310
1995,21,-0319
1995,22,-0310
1995,23,-0300
1996,00,-0096
1996,01,-0110
1996,02,-0110
1996,03,-0126
1996,04,-0110
1996,05,-0120
1996,06,-0117
1996,07,-0120
1996,08,-0120
1996,09,-0118
1996,10,-0120
1996,11,-0120
1996,12,-0124
1996,14,-0140
1996,15,-0135
1996,16,-0130
1996,17,-0140
1996,18,-0144
1996,19,-0150
1996,20,-0150
1996,21,-0146
1996,22,-0150
1996,23,-0140
1997,00,-0119
1997,01,-0120
1997,02,-0120
1997,03,-0125
1997,05,-0130
1997,06,-0148
1997,07,-0150
1997,08,-0140
1997,09,-0143
1997,11,-0140
1997,12,-0148
1997,13,-0140
1997,14,-0150
1997,15,-0149
1997,16,-0140
1997,18,-0130
1997,19,-0130
1997,20,-0140
1997,21,-0137
1997,23,-0150
1998,00,-0284
1998,01,-0280
1998,02,-0280
1998,03,-0282
1998,04,-0280
1998,05,-0280
1998,06,-0276
1998,07,-0290
1998,08,-0300
1998,09,-0305
1998,11,-0300
1998,12,-0296
1998,13,-0290
1998,14,-0290
1998,15,-0302
1998,17,-0300
1998,18,-0294
1998,19,-0330
1998,20,-0310
1998,21,-0321
1998,22,-0310
1999,00,-0234
1999,01,-0230
1999,02,-0230
1999,03,-0233
1999,04,-0240
1999,05,-0210
1999,06,-0218
1999,07,-0210
1999,08,-0220
1999,09,-0220
1999,10,-0220
1999,11,-0220
1999,12,-0222
1999,14,-0210
1999,15,-0218
1999,16,-0210
1999,17,-0210
1999,18,-0207
1999,19,-0220
1999,20,-0210
1999,21,-0200
1999,22,-0170
1999,23,-0170
2000,00,-0140
2000,01,-0140
2000,02,-0140
2000,03,-0142
2000,04,-0140
2000,06,-0143
2000,07,-0140
2000,08,-0150
2000,09,-0142
2000,10,-0140
2000,11,-0150
2000,12,-0146
2000,15,-0148
2000,16,-0150
2000,18,-0148
2000,19,-0150
2000,20,-0150
2000,21,-0148
2000,23,-0150
2001,00,-0105
2001,01,-0100
2001,02,-0100
2001,03,-0099
2001,04,-0100
2001,05,-0090
2001,06,-0091
2001,07,-0090
2001,08,-0080
2001,09,-0084
2001,10,-0090
2001,11,-0090
2001,12,-0082
2001,13,-0080
2001,14,-0080
2001,15,-0076
2001,16,-0060
2001,17,-0060
2001,18,-0060
2001,19,-0060
2001,20,-0060
2001,21,-0068
2001,23,-0080
2002,00,-0061
2002,01,-0060
2002,02,-0060
2002,03,-0066
2002,04,-0070
2002,05,-0070
2002,06,-0071
2002,07,-0070
2002,08,-0080
2002,09,-0085
2002,10,-0090
2002,11,-0080
2002,12,-0080
2002,13,-0100
2002,14,-0100
2002,15,-0105
2002,16,-0110
2002,17,-0130
2002,18,-0115
2002,19,-0120
2002,21,-0142
2002,22,-0140
2002,23,-0140
2003,00,-0237
2003,01,-0240
2003,02,-0240
2003,03,-0240
2003,04,-0240
2003,05,-0240
2003,06,-0243
2003,07,-0250
2003,08,-0240
2003,09,-0232
2003,10,-0240
2003,11,-0250
2003,12,-0253
2003,13,-0250
2003,14,-0240
2003,15,-0245
2003,16,-0250
2003,17,-0250
2003,18,-0240
2003,19,-0250
2003,20,-0250
2003,21,-0247
2003,22,-0250
2003,23,-0250
2004,00,-0274
2004,01,-0280
2004,02,-0290
