year,hour,temp
1976,00,+0030
1976,03,+0030
1976,06,+0030
1976,09,+0030
1976,12,+0020
1976,15,+0020
1976,18,+0010
1976,21,+0010
1977,00,-0290
1977,03,-0280
1977,06,-0280
1977,12,-0200
1977,14,-0160
1977,15,-0150
1977,18,-0150
1977,21,-0160
1978,00,-0060
1978,03,-0070
1978,06,-0060
1978,09,-0040
1978,12,-0080
1978,15,-0100
1978,18,-0110
1978,21,-0110
1979,00,-0190
1979,03,-0190
1979,06,-0200
1979,09,-0190
1979,12,-0180
1979,15,-0210
1979,18,-0220
1979,21,-0240
1980,00,-0210
1980,03,-0230
1980,06,-0220
1980,08,-0190
1980,09,-0190
1980,10,-0190
1980,11,-0190
1980,12,-0160
1980,13,-0160
1980,14,-0160
1980,15,-0160
1980,18,-0170
1980,21,-0170
1981,00,-0270
1981,03,-0270
1981,06,-0270
1981,09,-0270
1981,12,-0230
1981,15,-0250
1981,18,-0250
1981,21,-0260
1982,00,-0027
1982,03,-0024
1982,06,-0046
1982,09,-0058
1982,12,-0048
1982,15,-0026
1982,18,-0013
1982,21,-0004
1983,00,-0156
1983,03,-0178
1983,06,-0153
1983,09,-0139
1983,12,-0140
1983,15,-0147
1983,18,-0143
1983,21,-0141
1984,00,-0076
1984,03,-0066
1984,06,-0065
1984,09,-0032
1984,10,-0020
1984,11,-0010
1984,12,+0011
1984,14,+0010
1984,15,-0001
1985,00,-0213
1985,03,-0173
1985,06,-0178
1985,07,-0180
1985,08,-0180
1985,09,-0178
1985,10,-0180
1985,11,-0180
1985,12,-0181
1985,14,-0180
1985,15,-0185
1985,18,-0185
1986,00,-0024
1986,03,-0024
1986,06,-0026
1986,07,-0030
1986,08,-0030
1986,09,-0034
1986,10,-0040
1986,11,-0040
1986,12,-0036
1986,13,-0050
1986,14,-0036
1986,15,-0052
1986,18,-0070
1986,21,-0092
1987,00,-0264
1987,03,-0261
1987,06,-0258
1987,07,-0250
1987,09,-0227
1987,11,-0240
1987,12,-0230
1987,13,-0230
1987,15,-0208
1987,18,-0232
1987,21,-0210
1988,00,-0244
1988,01,-0260
1988,02,-0260
1988,03,-0272
1988,04,-0280
1988,05,-0260
1988,06,-0229
1988,07,-0220
1988,08,-0220
1988,09,-0215
1988,10,-0190
1988,11,-0200
1988,12,-0189
1988,13,-0180
1988,14,-0170
1988,15,-0184
1988,16,-0190
1988,18,-0190
1988,21,-0176
1989,00,-0106
1989,03,-0108
1989,06,-0119
1989,07,-0110
1989,08,-0100
1989,09,-0100
1989,10,-0100
1989,11,-0100
1989,12,-0099
1989,13,-0110
1989,14,-0110
1989,15,-0107
1989,18,-0120
1989,21,-0117
1990,00,-0043
1990,03,-0032
1990,06,-0036
1990,07,-0040
1990,08,-0040
1990,09,-0028
1990,10,-0030
1990,11,-0030
1990,12,-0040
1990,13,-0030
1990,14,-0040
1990,15,-0036
1990,17,-0030
