year,hour,temp
1943,00,+0169
1943,01,+0174
1943,02,+0169
1943,03,+0169
1943,04,+0163
1943,05,+0191
1943,06,+0218
1943,07,+0235
1943,08,+0246
1943,09,+0263
1943,10,+0268
1943,11,+0280
1943,12,+0268
1943,13,+0268
1943,14,+0263
1943,15,+0246
1943,16,+0241
1943,17,+0224
1943,18,+0218
1943,19,+0213
1943,20,+0207
1943,21,+0202
1943,22,+0196
1943,23,+0191
1944,00,+0169
1944,01,+0169
1944,02,+0169
1944,03,+0157
1944,04,+0157
1944,05,+0157
1944,06,+0169
1944,07,+0180
1944,08,+0196
1944,09,+0202
1944,10,+0174
1944,11,+0202
1944,12,+0213
1944,13,+0207
1944,14,+0202
1944,15,+0196
1944,16,+0180
1944,17,+0174
1944,18,+0169
1944,19,+0169
1944,20,+0163
1944,21,+0169
1944,22,+0163
1944,23,+0157
1945,00,+0163
1945,01,+0163
1945,02,+0163
1945,03,+0157
1945,04,+0152
1945,05,+0163
1945,06,+0180
1945,07,+0196
1945,08,+0202
1945,09,+0213
1945,10,+0224
1945,11,+0235
1945,12,+0246
1945,13,+0246
1945,14,+0241
1945,15,+0235
1945,16,+0230
1945,17,+0213
1945,18,+0202
1945,19,+0191
1945,20,+0185
1945,21,+0174
1945,22,+0169
1945,23,+0163
1946,00,+0169
1946,01,+0163
1946,02,+0163
1946,03,+0169
1946,04,+0169
1946,05,+0169
1946,06,+0196
1946,07,+0218
1946,08,+0235
1946,09,+0246
1946,10,+0257
1946,11,+0263
1946,12,+0268
1946,13,+0263
1946,14,+0257
1946,15,+0246
1946,16,+0230
1946,17,+0218
1946,18,+0213
1946,19,+0202
1946,20,+0191
1946,21,+0185
1946,22,+0174
1949,12,+0311
1950,12,+0300
1951,12,+0239
1952,12,+0250
1957,00,+0178
1957,06,+0200
1957,12,+0250
1957,18,+0200
1958,00,+0161
1958,06,+0178
1958,12,+0261
1958,18,+0200
1959,00,+0150
1959,06,+0189
1959,12,+0250
1959,18,+0200
1960,00,+0178
1960,06,+0200
1960,12,+0278
1960,18,+0222
1961,00,+0172
1961,06,+0172
1961,12,+0261
1961,18,+0211
1962,00,+0172
1962,06,+0178
1962,12,+0261
1962,18,+0211
1963,00,+0178
1963,03,+0178
1963,06,+0172
1963,09,+0228
1963,12,+0278
1963,15,+0250
1963,18,+0222
1963,21,+0189
1964,00,+0172
1964,03,+0150
1964,06,+0178
1964,09,+0228
1964,12,+0261
1964,15,+0239
1964,18,+0200
1964,21,+0178
1965,00,+0178
1965,03,+0161
1965,06,+0172
1965,12,+0228
1965,15,+0222
1965,18,+0200
1966,00,+0200
1966,03,+0189
1966,06,+0222
1966,09,+0250
1966,12,+0278
1966,15,+0261
1966,18,+0228
1966,21,+0222
1973,00,+0120
1973,01,+0120
1973,02,+0110
1973,03,+0110
1973,04,+0110
1973,06,+0140
1973,07,+0170
1973,08,+0200
1973,09,+0210
1973,10,+0220
1973,12,+0220
1973,15,+0200
1973,18,+0160
1974,00,+0170
1974,01,+0170
1974,02,+0170
1974,03,+0170
1974,05,+0170
1974,06,+0190
1974,07,+0200
1974,08,+0220
1974,09,+0240
1974,10,+0250
1974,11,+0250
1974,12,+0260
1974,13,+0260
1974,14,+0250
1974,16,+0220
1974,17,+0210
1974,18,+0200
1974,19,+0200
1974,20,+0190
1974,23,+0180
1975,01,+0160
1975,03,+0160
1975,04,+0160
1975,05,+0160
1975,06,+0180
1975,07,+0200
1975,08,+0220
1975,09,+0230
1975,10,+0240
1975,11,+0250
1975,12,+0260
1975,13,+0250
1975,14,+0240
1975,15,+0230
1975,16,+0210
1975,17,+0200
1975,18,+0200
1975,21,+0170
1975,22,+0170
1976,00,+0160
1976,01,+0160
1976,02,+0180
1976,03,+0180
1976,04,+0170
1976,05,+0170
1976,06,+0190
1976,09,+0230
1976,10,+0250
1976,11,+0250
1976,12,+0270
1976,13,+0270
1976,14,+0270
1976,15,+0260
1976,16,+0240
1976,17,+0230
1976,19,+0200
1976,20,+0190
1976,21,+0190
1976,22,+0180
1976,23,+0180
1977,07,+0190
1977,09,+0240
1977,10,+0260
1977,11,+0260
1977,12,+0260
1977,13,+0260
1977,14,+0250
1977,15,+0240
1977,16,+0220
1977,19,+0190
1977,20,+0190
1977,21,+0180
1977,22,+0180
1977,23,+0170
1978,00,+0150
1978,02,+0150
1978,06,+0160
1978,07,+0180
1978,08,+0210
1978,09,+0210
1978,12,+0230
1978,13,+0230
1978,14,+0230
1978,15,+0220
1978,17,+0210
1978,18,+0190
1978,22,+0170
1979,00,+0190
1979,01,+0180
1979,02,+0170
1979,03,+0170
1979,06,+0180
1979,11,+0240
